aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	ar0	ar1	ar2	ar3	ar4	ar5	eps	f0	f1	f2	f3	pr0	pr1	pr2	pr3	pr4	pr5	time	u0	u1	u2	u3	u4	u5	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
nan	4.5	-35.7	35.7	nan	-8.4									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387191.7281425	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	759			nan
nan	4.5	-35.7	35.7	nan	-8.4									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387191.8336163	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	759			nan
nan	4.9	-35.8	35.8	nan	-8.6									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387191.9390342	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	4.9	-35.8	35.8	nan	-8.6									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387192.0474849	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	4.6	-35.5	35.5	nan	-8.4									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387192.156325	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	4.6	-35.5	35.5	nan	-8.4									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387192.2643995	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	4.6	-35.5	35.5	nan	-8.4									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387192.3697393	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	4.6	-35.5	35.5	nan	-8.4									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387192.47529	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	5.0	-35.4	35.4	nan	-8.7									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387192.5813277	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	5.0	-35.4	35.4	nan	-8.7									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387192.6900003	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	4.6	-35.5	35.5	nan	-8.2									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387192.7961886	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	759			nan
nan	4.6	-35.5	35.5	nan	-8.2									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387192.9057348	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	759			nan
nan	4.6	-35.5	35.5	nan	-8.2									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387193.0112016	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	759			nan
nan	4.6	-35.8	35.8	nan	-8.7									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387193.1239152	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	759			nan
nan	4.6	-35.8	35.8	nan	-8.7									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387193.2294214	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	759			nan
nan	4.4	-35.8	35.8	nan	-8.8									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387193.3351388	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	759			nan
nan	4.4	-35.8	35.8	nan	-8.8									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387193.4417715	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	759			nan
nan	5.1	-35.5	35.5	nan	-8.6									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387193.547319	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	5.1	-35.5	35.5	nan	-8.6									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387193.6553798	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	5.1	-35.5	35.5	nan	-8.6									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387193.7613559	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	5.1	-35.5	35.5	nan	-8.6									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387193.8667617	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	4.6	-35.6	35.6	nan	-8.7									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387193.9725058	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	4.6	-35.6	35.6	nan	-8.7									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387194.0814934	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	5.0	-35.8	35.8	nan	-9.6									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387194.1866086	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	259			nan	nan	845	776	nan	835	758			nan
nan	5.0	-35.8	35.8	nan	-9.6									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387194.3001404	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	259			nan	nan	845	776	nan	835	758			nan
nan	5.0	-35.8	35.8	nan	-9.6									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387194.410788	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	259			nan	nan	845	776	nan	835	758			nan
nan	5.0	-35.8	35.8	nan	-9.6									5.9000000000000004	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387194.5190637	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	372	405	nan	275	259			nan	nan	845	776	nan	835	758			nan
nan	4.9	-35.8	35.8	nan	-8.6									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387194.6265225	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	4.9	-35.8	35.8	nan	-8.6									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387194.735056	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	4.7	-35.8	35.8	nan	-8.8									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387194.844659	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	4.7	-35.8	35.8	nan	-8.8									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387194.955325	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
nan	4.7	-35.8	35.8	nan	-8.8									5.7999999999999998	1	0	0	1	0.40999999999999998	0.0	0.0	0.44	0.33000000000000002	0.0	1580387195.063381	37.270000000000003	0.0	0.0	40.0	30.0	0.0	nan	373	405	nan	275	260			nan	nan	845	776	nan	835	758			nan
