aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	eps	f0	f1	f2	f3	p0	p1	p2	p3	p4	p5	p6	r0	r1	r2	r3	r4	r5	r6	time	u0	u1	u2	u3	u4	u5	u6	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
		1.1	-1.1					184.6	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565704609.2663934	26.61	33.11	33.03	29.12	27.84	34.51	25.0		154			213				382		433			440				804
		1.1	-1.1					184.6	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565704609.3729281	26.53	32.85	32.79	29.05	27.58	34.6	25.0		154			213				382		433			440				804
		1.0	-1.0					184.6	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565704609.47914	26.47	32.79	32.9	29.0	27.55	34.58	25.0		154			213				382		433			440				804
		1.0	-1.0					184.6	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565704609.5868344	26.36	32.72	32.83	28.94	27.44	34.4	25.0		154			213				382		433			440				804
		1.3	-1.3					184.6	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565704609.693658	26.26	32.65	32.76	28.87	27.36	34.53	25.0		154			213				382		433			440				804
		1.3	-1.3					184.6	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565704609.8006947	26.18	32.56	32.7	28.82	27.3	34.32	25.0		154			213				382		433			440				804
		1.2	-1.2					184.6	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565704609.9084287	26.1	32.52	32.43	28.72	27.26	34.28	25.0		154			213				382		433			440				804
		1.2	-1.2					184.6	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565704610.0147533	26.03	32.45	32.54	28.69	27.15	34.23	25.0		154			213				382		433			440				804
		1.2	-1.2					184.6	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565704610.130049	25.9	32.38	32.48	28.63	27.07	34.19	25.0		154			213				382		433			440				804
		1.2	-1.2					184.6	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565704610.2373261	25.96	32.32	32.42	28.57	27.01	34.15	25.0		154			213				382		433			440				804
		1.1	-1.1					184.6	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565704610.3441815	25.76	32.25	32.35	28.51	26.93	34.11	25.0		154			213				382		433			440				804
