aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	eps	f0	f1	f2	f3	p0	p1	p2	p3	p4	p5	p6	r0	r1	r2	r3	r4	r5	r6	time	u0	u1	u2	u3	u4	u5	u6	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
		-19.7	19.7					188.4	1	0	0	1	0.43	0.19	0.01	0.38	0.34	0.01	0.01	0.42	0.18	0.0	0.38	0.34	0.0	0	1565704468.1090987	46.66	45.17	27.37	47.94	41.63	30.21	25.0		144			202				382		431			439				802
		-19.7	19.7					188.4	1	0	0	1	0.42	0.18	0.01	0.38	0.34	0.01	0.01	0.42	0.18	0.0	0.38	0.34	0.0	0	1565704468.2167473	44.16	46.44	27.29	47.93	42.42	30.2	25.0		144			202				382		431			439				802
		-20.1	20.1					188.5	1	0	0	1	0.42	0.19	0.01	0.38	0.34	0.01	0.01	0.42	0.18	0.0	0.38	0.34	0.0	0	1565704468.3259735	46.34	45.33	27.2	47.94	41.63	29.96	25.0		144			202				382		430			439				802
		-19.8	19.8					188.4	1	0	0	1	0.42	0.17	0.01	0.38	0.34	0.01	0.01	0.42	0.18	0.0	0.38	0.34	0.0	0	1565704468.4349623	44.42	46.26	27.13	47.94	42.37	29.96	25.0		144			202				382		430			439				802
		-19.8	19.8					188.4	1	0	0	1	0.42	0.18	0.01	0.38	0.34	0.01	0.01	0.42	0.18	0.0	0.38	0.34	0.0	0	1565704468.5409093	46.2	45.57	27.03	47.94	41.68	30.01	25.0		144			202				382		430			439				802
		-19.9	19.9					188.4	1	0	0	1	0.42	0.18	0.01	0.38	0.34	0.01	0.01	0.42	0.18	0.0	0.38	0.34	0.0	0	1565704468.647783	44.6	45.93	26.96	47.95	42.36	29.95	25.0		144			202				382		431			439				802
		-19.9	19.9					188.4	1	0	0	1	0.43	0.18	0.01	0.38	0.34	0.01	0.01	0.42	0.18	0.0	0.38	0.34	0.0	0	1565704468.7568767	46.37	45.94	26.87	47.96	41.73	29.76	25.0		144			202				382		431			439				802
		-19.9	19.9					188.4	1	0	0	1	0.42	0.18	0.01	0.38	0.34	0.01	0.01	0.42	0.18	0.0	0.38	0.34	0.0	0	1565704468.864265	44.45	45.39	26.8	47.96	42.24	29.74	25.0		144			202				382		430			439				802
		-19.9	19.9					188.4	1	0	0	1	0.42	0.18	0.01	0.38	0.34	0.01	0.01	0.42	0.18	0.0	0.38	0.34	0.0	0	1565704468.9723363	47.11	46.71	26.72	47.96	41.58	29.86	25.0		144			202				382		430			439				802
		-20.1	20.1					188.5	1	0	0	1	0.41	0.18	0.01	0.38	0.34	0.01	0.01	0.42	0.18	0.0	0.38	0.34	0.0	0	1565704469.0837662	44.56	45.18	26.63	47.94	42.34	29.8	25.0		144			202				382		431			439				802
		-20.1	20.1					188.5	1	0	0	1	0.43	0.18	0.01	0.38	0.35	0.01	0.01	0.42	0.18	0.0	0.38	0.34	0.0	0	1565704469.1919022	46.59	46.48	26.55	47.95	41.42	29.75	25.0		144			202				382		431			439				802
		-20.2	20.2					188.5	1	0	0	1	0.42	0.18	0.01	0.38	0.34	0.01	0.01	0.42	0.18	0.0	0.38	0.34	0.0	0	1565704469.2986665	44.18	45.16	26.48	47.92	42.35	29.58	25.0		145			202				382		431			439				802
