aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	ar0	ar1	ar2	ar3	ar4	ar5	eps	f0	f1	f2	f3	pr0	pr1	pr2	pr3	pr4	pr5	time	u0	u1	u2	u3	u4	u5	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
-1.1	5.0	2.0	-2.0	6.4	8.2										0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003641.4960136	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	468	456			nan	636	560	483	635	560	481			nan
-1.4	nan	2.1	-2.1	6.7	8.0										0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003641.600006	0.0	0.0	0.0	0.0	0.0	0.0	565	568	nan	464	468	456			nan	636	560	nan	635	560	481			nan
-1.4	nan	2.1	-2.1	6.7	8.0										0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003641.7034526	0.0	0.0	0.0	0.0	0.0	0.0	565	568	nan	464	468	456			nan	636	560	nan	635	560	481			nan
-1.4	nan	2.1	-2.1	6.7	8.0										0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003641.80767	0.0	0.0	0.0	0.0	0.0	0.0	565	568	nan	464	468	456			nan	636	560	nan	635	560	481			nan
-1.4	nan	2.1	-2.1	6.7	8.0										0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003641.91124	0.0	0.0	0.0	0.0	0.0	0.0	565	568	nan	464	468	456			nan	636	560	nan	635	560	481			nan
-1.1	4.9	nan	nan	nan	nan									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003642.015233	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	nan	456			nan	636	560	483	635	nan	481			nan
-1.2	5.4	nan	nan	nan	nan									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003642.1192532	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	nan	456			nan	636	560	483	635	nan	480			nan
-1.2	5.4	nan	nan	nan	nan									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003642.222834	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	nan	456			nan	636	560	483	635	nan	480			nan
-1.2	5.4	nan	nan	nan	nan									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003642.3263528	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	nan	456			nan	636	560	483	635	nan	480			nan
-1.2	5.4	nan	nan	nan	nan									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003642.429673	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	nan	456			nan	636	560	483	635	nan	480			nan
-1.3	5.1	2.0	-2.0	6.5	8.2										0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003642.5333364	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	468	456			nan	636	560	483	635	560	480			nan
-1.3	5.1	2.0	-2.0	6.5	8.2										0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003642.6380186	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	468	456			nan	636	560	483	635	560	480			nan
-1.1	5.0	1.9	-1.9	6.4	8.3										0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003642.7422266	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	468	456			nan	636	560	483	636	560	481			nan
-1.1	5.0	1.9	-1.9	6.4	8.3										0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003642.845664	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	468	456			nan	636	560	483	636	560	481			nan
-1.1	5.0	1.9	-1.9	6.4	8.3										0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003642.9494152	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	468	456			nan	636	560	483	636	560	481			nan
-1.1	5.0	1.9	-1.9	6.4	8.3										0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003643.0533068	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	468	456			nan	636	560	483	636	560	481			nan
-1.1	4.9	nan	nan	nan	nan									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003643.1574695	0.0	0.0	0.0	0.0	0.0	0.0	565	568	566	464	nan	456			nan	636	560	483	635	nan	481			nan
