aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	ar0	ar1	ar2	ar3	ar4	ar5	eps	f0	f1	f2	f3	pr0	pr1	pr2	pr3	pr4	pr5	time	u0	u1	u2	u3	u4	u5	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
-2.5	1.3	nan	nan	nan	nan									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003244.3837004	0.0	0.0	0.0	0.0	0.0	0.0	559	562	555	458	nan	452			nan	636	560	483	638	nan	482			nan
-2.5	1.3	nan	nan	nan	nan									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003244.48818	0.0	0.0	0.0	0.0	0.0	0.0	559	562	555	458	nan	452			nan	636	560	483	638	nan	482			nan
-2.5	1.3	nan	nan	nan	nan									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003244.5917497	0.0	0.0	0.0	0.0	0.0	0.0	559	562	555	458	nan	452			nan	636	560	483	638	nan	482			nan
-2.7	1.2	4.0	-4.0	5.3	7.7									359.39999999999998	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003244.6953704	0.0	0.0	0.0	0.0	0.0	0.0	560	562	554	458	463	453			nan	636	560	483	637	561	482			nan
-2.7	1.2	4.0	-4.0	5.3	7.7									359.39999999999998	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003244.7997568	0.0	0.0	0.0	0.0	0.0	0.0	560	562	554	458	463	453			nan	636	560	483	637	561	482			nan
-2.5	1.3	4.0	-4.0	5.2	7.4									359.39999999999998	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003244.9046729	0.0	0.0	0.0	0.0	0.0	0.0	559	562	555	458	463	453			nan	636	560	483	637	561	482			nan
-2.5	1.3	4.0	-4.0	5.2	7.4									359.39999999999998	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003245.008747	0.0	0.0	0.0	0.0	0.0	0.0	559	562	555	458	463	453			nan	636	560	483	637	561	482			nan
-2.5	1.3	4.0	-4.0	5.2	7.4									359.39999999999998	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003245.116098	0.0	0.0	0.0	0.0	0.0	0.0	559	562	555	458	463	453			nan	636	560	483	637	561	482			nan
-2.5	1.3	4.0	-4.0	5.2	7.4									359.39999999999998	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003245.2204168	0.0	0.0	0.0	0.0	0.0	0.0	559	562	555	458	463	453			nan	636	560	483	637	561	482			nan
-2.6	1.3	4.0	-4.0	5.2	7.4									359.39999999999998	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003245.3267026	0.0	0.0	0.0	0.0	0.0	0.0	560	562	555	458	463	453			nan	636	560	483	638	561	482			nan
-2.6	1.3	4.0	-4.0	5.2	7.4									359.39999999999998	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1576003245.4310791	0.0	0.0	0.0	0.0	0.0	0.0	560	562	555	458	463	453			nan	636	560	483	638	561	482			nan
