aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	eps	f0	f1	f2	f3	p0	p1	p2	p3	p4	p5	p6	r0	r1	r2	r3	r4	r5	r6	time	u0	u1	u2	u3	u4	u5	u6	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
-3.3		-1.7	1.7	7.9				306.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567092459.9372094	36.19	39.68	38.82	40.52	34.99	37.81	44.22	250	206		214	168				1068	614	578		666	625				453
-3.7									0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567092460.0414	36.11	39.62	38.73	40.46	34.9	37.87	44.08	250	206		214					1068	614	578		666					453
-3.7									0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567092460.1493459	36.01	39.55	38.76	40.4	34.87	37.68	44.15	250	206		214					1068	614	578		666					453
-3.9		-1.6	1.6	8.3				306.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567092460.2530634	35.91	39.48	38.67	40.32	34.79	37.73	44.11	250	206		214	168				1068	614	578		666	625				453
-3.9		-1.6	1.6	8.3				306.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567092460.3586218	35.83	39.42	38.6	40.28	34.44	37.68	43.87	250	206		214	168				1068	614	578		666	625				453
-3.9		-1.6	1.6	8.3				306.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567092460.4694972	35.74	39.35	38.51	40.22	34.44	37.48	43.81	250	206		214	168				1068	614	578		666	625				453
-4.3		-1.8	1.8	8.5				306.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567092460.5747375	35.64	39.28	38.42	40.15	34.62	37.4	43.74	250	206		214	168				1068	614	578		666	625				453
-4.3		-1.8	1.8	8.5				306.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567092460.679676	35.56	39.22	38.35	40.29	34.25	37.34	43.86	250	206		214	168				1068	614	578		666	625				453
-3.6		-1.9	1.9					306.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567092460.7852585	35.47	39.15	38.26	40.06	34.3	37.27	43.69	250	206			168				1068	614	578			625				453
-3.6		-1.9	1.9					306.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567092460.8932452	35.41	39.08	38.17	40.19	34.08	37.29	43.71	250	206			168				1068	614	578			625				453
