aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
-3.92	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.12	-2.0	0.44	0.21	-3.3	0.2	0.0	1593510615.48543	0.0
-3.83	-0.13	-0.08	-0.75	-0.81	0.65	0.64	0.0	0.05	-2.02	0.47	0.03	-3.21	0.34	0.0	1593510615.5158818	0.0
-3.8	-0.13	-0.08	-0.74	-0.81	0.65	0.66	0.0	0.05	-2.03	0.55	0.02	-3.24	0.21	0.0	1593510615.5466945	0.0
-3.69	-0.13	-0.09	-0.75	-0.81	0.65	0.64	0.0	-0.08	-2.03	0.56	0.03	-3.21	0.41	0.0	1593510615.578788	0.0
-3.78	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.17	-2.06	0.5	-0.03	-3.34	0.32	0.0	1593510615.607878	0.0
-3.91	-0.12	-0.08	-0.74	-0.81	0.65	0.65	0.0	-0.2	-2.15	0.47	0.06	-3.3	0.34	0.0	1593510615.640058	0.0
-3.66	-0.12	-0.09	-0.75	-0.81	0.66	0.65	0.0	-0.02	-2.0	0.41	-0.03	-3.13	0.43	0.0	1593510615.679485	0.0
-3.51	-0.12	-0.09	-0.75	-0.81	0.65	0.65	0.0	-0.09	-1.98	0.44	0.12	-3.36	0.41	0.0	1593510615.7097518	0.0
-3.49	-0.12	-0.08	-0.75	-0.81	0.67	0.66	0.0	0.15	-2.2	0.34	0.06	-3.3	0.2	0.0	1593510615.7400937	0.0
-3.45	-0.13	-0.09	-0.74	-0.8	0.65	0.65	0.0	-0.02	-2.06	0.56	0.06	-3.4	0.49	0.0	1593510615.7710671	0.0
-3.51	-0.13	-0.08	-0.75	-0.81	0.66	0.65	0.0	0.05	-2.03	0.61	0.0	-3.18	0.34	0.0	1593510615.8018064	0.0
-3.65	-0.13	-0.08	-0.75	-0.81	0.65	0.65	0.0	-0.11	-2.05	0.55	0.0	-3.24	0.4	0.0	1593510615.8362281	0.0
-3.8	-0.13	-0.09	-0.75	-0.81	0.66	0.65	0.0	0.02	-1.97	0.37	0.06	-3.16	0.38	0.0	1593510615.8673136	0.0
-3.67	-0.13	-0.08	-0.75	-0.81	0.66	0.65	0.0	0.0	-2.06	0.52	0.2	-3.08	0.24	0.0	1593510615.8984153	0.0
-3.72	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.11	-2.08	0.41	0.05	-3.37	0.27	0.0	1593510615.930563	0.0
-3.87	-0.12	-0.09	-0.75	-0.81	0.66	0.65	0.0	-0.14	-2.2	0.37	0.17	-3.27	0.4	0.0	1593510615.9594536	0.0
-3.57	-0.13	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.09	-2.15	0.55	0.0	-3.22	0.31	0.0	1593510615.9918656	0.0
-3.55	-0.13	-0.08	-0.75	-0.81	0.65	0.64	0.0	-0.34	-2.11	0.4	0.21	-3.34	0.27	0.0	1593510616.0229373	0.0
-3.8	-0.12	-0.08	-0.75	-0.81	0.66	0.64	0.0	-0.03	-2.0	0.49	0.02	-3.44	0.17	0.0	1593510616.052632	0.0
-3.74	-0.13	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.15	-2.12	0.63	0.15	-3.24	0.43	0.0	1593510616.0865197	0.0
-3.67	-0.12	-0.09	-0.75	-0.81	0.65	0.65	0.0	-0.05	-2.05	0.47	-0.14	-3.36	0.58	0.0	1593510616.1163116	0.0
-3.48	-0.12	-0.09	-0.74	-0.81	0.66	0.66	0.0	0.09	-2.06	0.37	0.11	-3.24	0.61	0.0	1593510616.1468291	0.0
-3.67	-0.13	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.02	-2.08	0.6	0.03	-3.34	0.2	0.0	1593510616.1789503	0.0
-3.56	-0.12	-0.09	-0.75	-0.81	0.65	0.65	0.0	0.14	-2.18	0.38	-0.12	-3.16	0.4	0.0	1593510616.2087898	0.0
-3.61	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.03	-1.95	0.41	0.06	-3.31	0.14	0.0	1593510616.2407706	0.0
-3.83	-0.13	-0.08	-0.74	-0.81	0.66	0.65	0.0	0.15	-2.06	0.34	-0.08	-3.24	0.24	0.0	1593510616.2780814	0.0
-3.87	-0.13	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.03	-2.21	0.53	0.03	-3.11	0.32	0.0	1593510616.307684	0.0
