aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
-3.92	-0.12	-0.07	-0.75	-0.81	0.65	0.66	0.0	0.08	-2.14	0.58	-0.02	-3.31	0.37	0.0	1593530370.6780932	13.3
-3.81	-0.11	-0.07	-0.75	-0.81	0.65	0.66	0.0	-0.18	-1.97	0.5	-0.02	-3.11	0.4	0.0	1593530370.7079682	11.68
-3.79	-0.12	-0.07	-0.75	-0.81	0.66	0.66	0.0	-0.21	-2.12	0.55	0.03	-3.24	0.29	0.0	1593530370.7393334	13.15
-3.67	-0.11	-0.07	-0.75	-0.81	0.65	0.66	0.0	-0.06	-2.12	0.44	-0.11	-3.39	0.38	0.0	1593530370.7687745	11.44
-3.54	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.24	-2.11	0.31	0.2	-3.18	0.29	0.0	1593530370.8013682	11.7
-3.67	-0.12	-0.07	-0.75	-0.8	0.65	0.66	0.0	-0.29	-2.05	0.47	0.0	-3.37	0.23	0.0	1593530370.8401346	12.82
-3.77	-0.12	-0.07	-0.75	-0.81	0.65	0.65	0.0	-0.29	-2.09	0.67	0.23	-3.25	0.34	0.0	1593530370.870665	13.8
-3.67	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.32	-2.21	0.35	0.02	-3.07	0.38	0.0	1593530370.9020207	10.89
-3.68	-0.12	-0.07	-0.75	-0.8	0.65	0.66	0.0	-0.15	-1.88	0.43	-0.08	-3.21	0.09	0.0	1593530370.9317644	13.27
-3.62	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.17	-2.14	0.67	-0.12	-3.19	0.26	0.0	1593530370.9630585	12.34
-3.72	-0.12	-0.07	-0.75	-0.81	0.65	0.65	0.0	-0.34	-2.14	0.46	0.12	-3.31	0.49	0.0	1593530370.9952455	13.0
-3.7	-0.12	-0.07	-0.74	-0.81	0.65	0.66	0.0	-0.18	-2.17	0.53	0.21	-3.15	0.24	0.0	1593530371.0252645	12.99
-3.75	-0.12	-0.07	-0.75	-0.81	0.65	0.66	0.0	-0.15	-2.29	0.75	-0.08	-3.27	0.5	0.0	1593530371.055662	14.06
-3.56	-0.11	-0.08	-0.74	-0.81	0.65	0.66	0.0	-0.15	-2.31	0.47	-0.09	-3.3	0.87	0.0	1593530371.0863764	11.23
-3.52	-0.12	-0.07	-0.75	-0.81	0.65	0.66	0.0	-0.11	-2.24	0.56	-0.27	-3.16	1.16	0.0	1593530371.119624	14.69
-3.47	-0.12	-0.08	-0.75	-0.81	0.66	0.67	0.0	-0.08	-2.35	0.52	-0.2	-3.19	0.89	0.0	1593530371.1476488	12.23
-3.68	-0.12	-0.07	-0.74	-0.81	0.65	0.66	0.0	-0.23	-2.29	0.37	-0.05	-3.34	0.9	0.0	1593530371.1780255	13.24
-3.6	-0.12	-0.08	-0.75	-0.8	0.65	0.66	0.0	-0.23	-2.43	0.61	-0.14	-3.21	0.73	0.0	1593530371.2102022	12.64
-3.74	-0.12	-0.07	-0.75	-0.81	0.66	0.65	0.0	-0.11	-2.09	0.52	0.09	-3.45	0.55	0.0	1593530371.2452211	13.78
-3.77	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.03	-2.09	0.63	-0.24	-3.21	0.53	0.0	1593530371.277173	14.58
-3.85	-0.12	-0.08	-0.74	-0.8	0.65	0.66	0.0	-0.11	-2.09	0.47	-0.03	-3.18	0.31	0.0	1593530371.3061376	14.61
-3.62	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	0.0	-1.95	0.41	0.18	-3.16	0.23	0.0	1593530371.3372288	13.06
-3.44	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.27	-2.02	0.35	0.08	-3.36	0.23	0.0	1593530371.3676522	11.84
-3.48	-0.12	-0.08	-0.75	-0.8	0.65	0.66	0.0	-0.09	-2.11	0.52	0.34	-3.19	0.32	0.0	1593530371.3980412	13.39
-3.67	-0.12	-0.07	-0.75	-0.81	0.66	0.65	0.0	0.02	-2.23	0.44	0.24	-3.3	0.47	0.0	1593530371.4357967	14.79
-3.8	-0.12	-0.07	-0.75	-0.81	0.65	0.66	0.0	-0.26	-2.02	0.53	0.12	-3.33	0.4	0.0	1593530371.4669902	15.25
-3.81	-0.12	-0.07	-0.75	-0.81	0.65	0.65	0.0	-0.12	-2.09	0.49	0.11	-3.36	0.43	0.0	1593530371.4973488	15.37
-3.76	-0.11	-0.07	-0.74	-0.8	0.66	0.66	0.0	-0.03	-1.95	0.31	0.03	-3.16	0.41	0.0	1593530371.527676	13.72
-3.83	-0.12	-0.07	-0.75	-0.8	0.66	0.65	0.0	-0.35	-2.21	0.47	0.0	-3.22	0.52	0.0	1593530371.5594513	15.82
-3.78	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	0.0	-2.26	0.46	-0.08	-3.42	0.7	0.0	1593530371.5886858	13.84
-3.76	-0.12	-0.07	-0.75	-0.81	0.65	0.65	0.0	0.09	-2.67	0.31	-1.13	-3.36	1.34	0.0	1593530371.6196616	14.52
-3.87	-0.12	-0.07	-0.74	-0.81	0.65	0.66	0.0	-0.24	-2.27	0.6	0.44	-3.28	0.78	0.0	1593530371.6497958	15.73
-3.73	-0.12	-0.08	-0.75	-0.81	0.65	0.66	0.0	-0.08	-2.24	0.5	-0.31	-3.28	1.45	0.0	1593530371.6832893	14.09
-4.01	-0.12	-0.07	-0.75	-0.8	0.65	0.65	0.0	0.03	-2.53	0.73	-0.55	-3.36	0.95	0.0	1593530371.7113392	17.7
-3.8	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	0.0	-2.2	0.63	-0.03	-3.4	0.5	0.0	1593530371.7435818	13.99
-3.7	-0.12	-0.08	-0.74	-0.8	0.67	0.66	0.0	-0.17	-2.03	0.43	-0.15	-3.13	0.31	0.0	1593530371.772771	13.96
-3.59	-0.12	-0.08	-0.75	-0.8	0.66	0.65	0.0	-0.31	-1.98	0.58	0.05	-3.27	0.43	0.0	1593530371.806135	14.88
-3.51	-0.12	-0.08	-0.74	-0.81	0.66	0.65	0.0	-0.08	-2.09	0.5	0.05	-3.15	0.58	0.0	1593530371.8420937	14.08
-3.68	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.12	-2.18	0.52	0.15	-3.22	0.79	0.0	1593530371.872195	16.39
-3.7	-0.12	-0.07	-0.75	-0.81	0.65	0.66	0.0	-0.18	-2.15	0.49	-0.38	-3.08	0.93	0.0	1593530371.9037952	15.59
-3.82	-0.12	-0.07	-0.74	-0.8	0.66	0.66	0.0	-0.14	-2.03	0.35	-0.24	-3.39	0.47	0.0	1593530371.933795	16.22
-3.74	-0.12	-0.08	-0.75	-0.81	0.65	0.65	0.0	-0.23	-2.18	0.26	0.0	-3.21	0.61	0.0	1593530371.9661334	14.42
-3.73	-0.12	-0.08	-0.75	-0.8	0.67	0.65	0.0	-0.14	-2.27	0.41	-0.03	-3.21	0.46	0.0	1593530372.0032086	13.36
-3.46	-0.12	-0.08	-0.75	-0.81	0.65	0.66	0.0	-0.05	-2.17	0.31	0.11	-3.27	0.43	0.0	1593530372.032228	12.69
-3.42	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.32	-2.11	0.55	0.17	-3.24	0.61	0.0	1593530372.0636022	14.85
-3.55	-0.12	-0.07	-0.75	-0.81	0.65	0.66	0.0	0.17	-2.29	0.49	-0.09	-3.19	0.53	0.0	1593530372.0932693	16.16
-3.66	-0.12	-0.08	-0.75	-0.81	0.65	0.66	0.0	-0.32	-2.02	0.76	-0.26	-3.19	0.58	0.0	1593530372.1238387	14.34
-3.56	-0.11	-0.07	-0.75	-0.81	0.65	0.65	0.0	-0.38	-2.18	0.52	-0.17	-3.3	0.4	0.0	1593530372.1547222	14.48
-3.55	-0.12	-0.08	-0.75	-0.8	0.66	0.66	0.0	-0.03	-1.98	0.47	0.12	-3.25	0.38	0.0	1593530372.1859267	15.75
-3.47	-0.12	-0.08	-0.75	-0.81	0.65	0.66	0.0	-0.26	-2.0	0.37	0.06	-3.19	0.32	0.0	1593530372.2159603	14.36
-3.28	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.03	-2.12	0.5	0.0	-3.16	0.24	0.0	1593530372.246424	12.55
-3.26	-0.12	-0.07	-0.75	-0.81	0.66	0.66	0.0	-0.02	-1.95	0.49	0.0	-3.28	0.46	0.0	1593530372.2773623	14.98
-3.4	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.14	-2.15	0.61	0.21	-3.28	0.49	0.0	1593530372.3078985	13.9
-3.47	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	0.11	-2.0	0.61	-0.21	-3.16	0.37	0.0	1593530372.3398674	15.08
-3.46	-0.11	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.18	-2.14	0.52	0.11	-3.22	0.46	0.0	1593530372.368883	15.38
-3.33	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.18	-2.02	0.34	0.03	-3.27	0.24	0.0	1593530372.3998923	16.49
-3.45	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.21	-2.06	0.63	0.11	-3.31	0.23	0.0	1593530372.4332204	16.36
-3.53	-0.12	-0.08	-0.75	-0.8	0.65	0.65	0.0	0.05	-2.24	0.56	0.34	-3.05	0.43	0.0	1593530372.4652772	15.77
-3.55	-0.12	-0.07	-0.75	-0.81	0.65	0.65	0.0	-0.02	-2.05	0.55	0.06	-3.36	0.31	0.0	1593530372.4942536	16.01
-3.61	-0.12	-0.08	-0.75	-0.8	0.65	0.66	0.0	-0.2	-2.18	0.53	0.08	-3.25	0.46	0.0	1593530372.5261528	14.87
-3.59	-0.12	-0.08	-0.76	-0.81	0.66	0.66	0.0	-0.12	-2.14	0.53	0.11	-3.07	0.5	0.0	1593530372.5557868	16.04
-3.66	-0.12	-0.08	-0.74	-0.81	0.67	0.66	0.0	-0.27	-2.27	0.6	-0.09	-3.08	0.79	0.0	1593530372.5891292	16.18
-3.76	-0.13	-0.08	-0.75	-0.81	0.64	0.65	0.0	-0.18	-2.73	0.53	-1.37	-3.15	1.76	0.0	1593530372.6179686	17.39
-3.56	-0.12	-0.08	-0.75	-0.81	0.65	0.64	0.0	-0.05	-1.22	0.56	-0.14	-3.11	1.76	0.0	1593530372.6556232	14.97
-3.52	-0.12	-0.08	-0.74	-0.81	0.66	0.66	0.0	-0.31	-2.35	0.44	-0.23	-3.28	0.61	0.0	1593530372.6860738	16.61
-3.66	-0.12	-0.07	-0.75	-0.81	0.65	0.66	0.0	0.06	-1.89	0.61	-0.2	-3.39	1.05	0.0	1593530372.7167718	17.66
-3.66	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.15	-1.05	0.52	0.03	-3.47	0.58	0.0	1593530372.7491016	16.52
-3.68	-0.13	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.09	-0.79	0.49	0.49	-3.13	1.3	0.0	1593530372.7783687	16.86
-3.35	-0.11	-0.09	-0.75	-0.8	0.65	0.66	0.0	-0.08	-2.18	0.38	0.23	-3.28	0.41	0.0	1593530372.8098652	13.03
-3.38	-0.12	-0.08	-0.74	-0.81	0.65	0.66	0.0	-0.18	-2.21	0.69	0.26	-3.25	0.47	0.0	1593530372.8455427	16.61
-3.37	-0.12	-0.08	-0.75	-0.81	0.65	0.66	0.0	-0.11	-1.97	0.56	-0.47	-3.22	0.72	0.0	1593530372.876201	16.09
-3.43	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.2	-1.97	0.43	0.11	-3.3	0.32	0.0	1593530372.907784	15.86
-3.51	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	0.06	-1.94	0.4	0.09	-3.33	0.61	0.0	1593530372.9470184	17.36
-3.49	-0.12	-0.08	-0.75	-0.81	0.65	0.66	0.0	0.08	-1.65	0.61	-0.17	-3.3	0.53	0.0	1593530372.9757123	16.4
-3.47	-0.12	-0.08	-0.75	-0.81	0.65	0.66	0.0	-0.05	-2.43	0.4	0.02	-3.27	0.53	0.0	1593530373.007148	16.54
-3.66	-0.13	-0.08	-0.75	-0.81	0.65	0.65	0.0	-0.17	-2.31	0.63	0.31	-3.42	0.23	0.0	1593530373.0453808	16.84
-3.47	-0.12	-0.08	-0.75	-0.81	0.65	0.66	0.0	0.02	-2.24	0.37	-0.17	-3.42	0.55	0.0	1593530373.091596	17.12
-3.48	-0.11	-0.08	-0.75	-0.8	0.66	0.65	0.0	-0.21	-2.09	0.64	0.08	-3.51	0.6	0.0	1593530373.131036	15.78
-3.47	-0.12	-0.07	-0.75	-0.81	0.65	0.66	0.0	-0.2	-1.86	0.4	0.17	-3.42	0.49	0.0	1593530373.1638515	18.22
-3.49	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.14	-2.21	0.41	-0.02	-3.42	0.23	0.0	1593530373.1924582	17.11
-3.51	-0.12	-0.08	-0.74	-0.81	0.65	0.66	0.0	-0.2	-2.02	0.64	0.14	-3.24	0.24	0.0	1593530373.224137	16.02
-3.35	-0.12	-0.08	-0.75	-0.8	0.65	0.65	0.0	0.05	-1.97	0.41	-0.05	-3.4	-0.05	0.0	1593530373.2535386	15.75
-3.17	-0.12	-0.08	-0.74	-0.8	0.65	0.66	0.0	-0.17	-2.18	0.4	0.06	-3.37	0.29	0.0	1593530373.28826	15.77
-3.35	-0.12	-0.08	-0.75	-0.8	0.65	0.66	60.0	-0.03	-2.03	0.5	0.0	-3.1	0.29	0.0	1593530373.3191733	100
-3.57	-0.12	-0.07	-0.75	-0.81	0.66	0.66	60.0	-0.21	-2.05	0.66	0.0	-3.34	0.23	0.0	1593530373.3498137	100
-3.36	-0.12	-0.08	-0.75	-0.81	0.66	0.66	60.0	-0.21	-2.11	0.56	-2.29	-3.59	7.65	0.0	1593530373.380243	100
-3.3	-0.12	-0.08	-0.76	-0.81	0.65	0.66	60.0	-0.09	-0.14	1.73	-2.23	-3.56	4.29	0.0	1593530373.4111602	100
-3.45	-0.12	-0.08	-0.75	-0.81	0.65	0.64	60.0	-0.15	0.96	2.18	-4.38	-3.45	13.83	0.0	1593530373.4438303	100
-2.83	-0.12	-0.12	-0.75	-0.83	0.66	0.66	60.0	-0.06	4.87	2.55	-3.59	-3.88	10.72	0.0	1593530373.4796255	100
-2.03	-0.12	-0.11	-0.75	-0.85	0.65	0.67	60.0	-0.05	13.28	4.0	-6.95	-3.91	32.38	0.0	1593530373.510509	100
-2.17	-0.13	-0.17	-0.74	-0.91	0.65	0.64	60.0	0.5	22.81	4.61	-3.73	-4.23	50.82	0.0	1593530373.540346	100
1.49	-0.13	-0.3	-0.76	-0.93	0.67	0.8	60.0	0.15	-1.24	6.95	-13.85	-4.32	102.37	0.0	1593530373.5710435	100
0.33	-0.14	-0.04	-0.8	-0.74	0.63	0.64	60.0	0.29	-27.18	5.91	11.51	-4.66	133.73	0.0	1593530373.6019282	100
1.41	-0.15	0.05	-0.68	-0.43	0.57	0.45	60.0	0.58	18.53	14.6	-9.5	-6.56	181.79	0.0	1593530373.6352315	100
-27.84	-0.21	1.8	-0.66	-1.24	0.81	0.93	60.0	-1.04	21.16	-21.48	10.85	-3.63	152.34	0.0	1593530373.6702557	100
