aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
-3.44	-0.13	-0.09	-0.74	-0.81	0.67	0.64	0.0	0.02	-2.05	0.41	0.03	-3.22	0.14	0.0	1593509388.1219106	0.0
-3.25	-0.12	-0.09	-0.75	-0.81	0.65	0.65	0.0	-0.17	-1.95	0.75	0.26	-3.31	0.34	0.0	1593509388.1524534	0.0
-3.26	-0.13	-0.09	-0.75	-0.81	0.65	0.65	0.0	-0.02	-2.15	0.56	0.03	-3.27	0.24	0.0	1593509388.1836777	0.0
-3.42	-0.12	-0.09	-0.75	-0.82	0.65	0.65	0.0	0.06	-1.97	0.55	-0.09	-3.13	0.38	0.0	1593509388.2144814	0.0
-3.41	-0.13	-0.09	-0.75	-0.82	0.64	0.65	0.0	-0.18	-2.08	0.52	0.09	-3.39	0.41	0.0	1593509388.2574685	0.0
-3.42	-0.12	-0.09	-0.75	-0.82	0.66	0.64	0.0	0.02	-2.05	0.34	0.17	-3.22	0.17	0.0	1593509388.2883346	0.0
-3.48	-0.12	-0.09	-0.74	-0.82	0.65	0.65	0.0	0.12	-2.17	0.56	-0.03	-3.33	0.47	0.0	1593509388.318301	0.0
-3.54	-0.13	-0.08	-0.75	-0.81	0.65	0.65	0.0	0.03	-2.24	0.66	0.06	-3.13	0.34	0.0	1593509388.3487873	0.0
-3.37	-0.12	-0.09	-0.75	-0.81	0.65	0.65	0.0	-0.09	-1.97	0.47	0.02	-3.39	0.41	0.0	1593509388.3793957	0.0
-3.28	-0.13	-0.09	-0.75	-0.82	0.66	0.65	0.0	-0.17	-2.15	0.44	0.02	-3.19	0.38	0.0	1593509388.4107711	0.0
-3.35	-0.13	-0.09	-0.75	-0.82	0.65	0.65	60.0	0.03	-2.09	0.34	-0.02	-3.3	0.32	0.0	1593509388.4430573	100
-3.31	-0.13	-0.09	-0.75	-0.81	0.65	0.65	60.0	0.06	-2.09	0.6	0.02	-3.07	0.27	0.0	1593509388.477838	100
-3.45	-0.12	-0.08	-0.75	-0.81	0.66	0.64	60.0	-0.03	-2.11	0.66	-0.06	-3.42	0.32	0.0	1593509388.508879	100
-3.54	-0.12	-0.09	-0.75	-0.82	0.65	0.64	60.0	-0.11	-2.14	0.53	0.23	-3.34	0.63	0.0	1593509388.5394945	100
-3.46	-0.13	-0.09	-0.75	-0.81	0.66	0.64	60.0	-0.08	-2.43	0.75	0.4	-3.15	0.73	0.0	1593509388.5716777	100
-3.5	-0.12	-0.09	-0.75	-0.82	0.65	0.65	60.0	-0.2	-2.63	0.72	0.66	-3.25	0.84	0.0	1593509388.6009085	100
-3.32	-0.13	-0.09	-0.75	-0.82	0.66	0.64	60.0	-0.02	-4.78	0.99	1.1	-3.28	2.27	0.0	1593509388.6338508	100
-2.87	-0.12	-0.1	-0.74	-0.81	0.65	0.64	60.0	0.08	-12.34	1.79	0.21	-3.69	7.97	0.0	1593509388.670547	100
-1.08	-0.13	-0.19	-0.75	-0.88	0.66	0.6	60.0	0.08	-7.28	3.89	-7.07	-4.37	41.21	0.0	1593509388.7014	100
-2.62	-0.12	-0.13	-0.75	-0.95	0.66	0.62	60.0	-0.08	27.31	7.42	-0.9	-4.76	57.53	0.0	1593509388.732147	100
-1.69	-0.13	-0.15	-0.75	-0.87	0.65	0.63	60.0	0.27	51.22	6.12	-33.54	-4.58	60.06	0.0	1593509388.7622256	100
-1.82	-0.13	-0.15	-0.74	-0.84	0.65	0.69	60.0	0.29	20.84	4.15	-9.13	-3.95	95.4	0.0	1593509388.7934473	100
-3.89	-0.17	-0.01	-0.73	-0.89	0.76	0.79	60.0	-0.29	-31.25	-10.21	14.72	-5.74	93.34	0.0	1593509388.8260195	100
17.91	0.03	-0.3	-0.79	-0.75	0.61	0.56	60.0	-0.49	-20.81	-3.66	8.38	-1.16	128.29	0.0	1593509388.8580415	100
26.81	-0.15	-0.84	-0.79	-0.49	0.7	0.67	60.0	0.23	-24.81	-3.15	-15.01	-2.84	155.83	0.0	1593509388.88742	100
-12.09	-0.19	0.89	-0.77	-1.22	0.7	0.98	60.0	-0.44	-5.22	3.69	-23.21	-3.48	137.42	0.0	1593509388.9176934	100
-2.65	-0.19	-0.54	-0.74	-0.85	0.8	0.55	60.0	0.69	2.05	-6.73	-35.28	-0.89	132.67	0.0	1593509388.9483554	77
26.92	-0.18	-0.79	-0.7	-0.21	0.62	0.66	60.0	0.08	-13.44	1.82	-0.44	-1.42	114.82	0.0	1593509388.9789464	77
25.82	-0.13	-0.28	-0.74	-0.53	0.65	0.81	60.0	0.27	-0.15	6.37	8.49	-3.76	88.81	0.0	1593509389.0100555	77
22.86	-0.2	-0.48	-0.77	-0.58	0.72	0.77	60.0	-0.37	-6.96	-2.92	17.85	-3.71	53.01	0.0	1593509389.0407894	77
27.99	-0.19	-0.79	-0.74	-0.57	0.68	0.81	60.0	-0.27	-17.6	-3.15	5.47	-3.36	50.2	0.0	1593509389.0765746	77
34.06	-0.11	-0.75	-0.72	-0.65	0.66	0.69	60.0	-0.44	-3.98	3.62	-2.53	-2.73	29.39	0.0	1593509389.107981	77
33.81	-0.12	-0.59	-0.75	-0.6	0.59	0.74	60.0	0.23	-11.74	6.23	0.99	-3.98	28.79	0.0	1593509389.1374385	77
38.65	-0.13	-0.68	-0.74	-0.48	0.62	0.67	60.0	-0.12	-3.27	6.78	4.12	-3.73	9.66	0.0	1593509389.1695118	77
37.46	-0.13	-0.48	-0.75	-0.54	0.64	0.72	60.0	-0.08	5.77	4.66	-4.85	-3.54	17.48	0.0	1593509389.198688	77
35.96	-0.14	-0.54	-0.75	-0.57	0.71	0.7	60.0	-0.35	1.68	-0.49	1.48	-3.1	14.6	0.0	1593509389.2310853	77
36.2	-0.13	-0.64	-0.76	-0.6	0.63	0.72	60.0	0.27	0.5	-0.31	-2.98	-3.95	13.05	0.0	1593509389.2654967	77
33.04	-0.08	-0.49	-0.75	-0.71	0.64	0.79	60.0	-0.02	12.02	-4.2	8.52	-2.66	38.58	0.0	1593509389.2972314	77
33.73	-0.15	-0.5	-0.74	-0.51	0.63	0.66	60.0	-0.02	-1.6	2.27	-2.85	-3.27	28.92	0.0	1593509389.3265407	77
32.94	-0.16	-0.43	-0.74	-0.45	0.62	0.68	60.0	0.02	15.57	0.96	-8.66	-2.72	29.69	0.0	1593509389.3583572	77
33.08	-0.17	-0.54	-0.75	-0.56	0.67	0.71	60.0	0.05	4.72	2.69	-3.08	-3.92	26.27	0.0	1593509389.3884094	77
