aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
-0.2	-0.12	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.05	-2.17	0.47	0.06	-3.11	0.4	0.0	1593525336.3694565	21.46
-0.2	-0.12	-0.13	-0.74	-0.81	0.66	0.65	0.0	-0.18	-1.85	0.5	-0.12	-3.15	0.55	0.0	1593525336.4002109	22.76
-0.29	-0.13	-0.13	-0.75	-0.81	0.65	0.64	0.0	0.03	-2.03	0.66	0.06	-3.19	0.26	0.0	1593525336.4310672	23.09
-0.32	-0.13	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.2	-1.91	0.4	-0.14	-3.44	0.32	0.0	1593525336.4631748	22.63
-0.39	-0.12	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.18	-2.05	0.63	0.02	-3.3	0.37	0.0	1593525336.4924047	23.02
-0.24	-0.12	-0.13	-0.74	-0.81	0.66	0.64	0.0	-0.09	-2.2	0.41	0.2	-3.11	0.12	0.0	1593525336.5237145	22.65
-0.25	-0.12	-0.13	-0.75	-0.81	0.66	0.66	0.0	-0.12	-2.14	0.35	0.08	-3.51	0.35	0.0	1593525336.5538292	22.64
-0.14	-0.12	-0.12	-0.75	-0.81	0.65	0.65	0.0	-0.15	-2.09	0.55	0.27	-3.19	0.23	0.0	1593525336.5861316	22.35
-0.01	-0.12	-0.13	-0.75	-0.81	0.65	0.64	0.0	-0.05	-1.97	0.34	-0.02	-3.16	0.49	0.0	1593525336.6175132	21.91
0.11	-0.12	-0.14	-0.75	-0.81	0.66	0.65	0.0	-0.21	-2.14	0.53	0.21	-3.33	0.52	0.0	1593525336.647313	21.47
0.08	-0.11	-0.12	-0.74	-0.81	0.66	0.65	0.0	-0.12	-1.92	0.61	0.05	-3.28	0.56	0.0	1593525336.6764185	22.18
-0.13	-0.12	-0.12	-0.74	-0.81	0.65	0.65	0.0	-0.06	-2.02	0.43	0.02	-3.36	0.41	0.0	1593525336.707674	23.49
-0.3	-0.12	-0.12	-0.75	-0.8	0.65	0.65	0.0	-0.05	-1.79	0.73	-0.02	-3.28	0.52	0.0	1593525336.7409081	23.21
-0.31	-0.12	-0.13	-0.75	-0.81	0.66	0.65	0.0	-0.09	-1.95	0.76	-0.08	-3.37	0.46	0.0	1593525336.7746108	22.89
-0.33	-0.12	-0.13	-0.75	-0.81	0.65	0.65	0.0	0.03	-2.06	0.31	0.03	-3.39	0.34	0.0	1593525336.8053932	23.1
-0.18	-0.13	-0.13	-0.75	-0.8	0.65	0.65	0.0	-0.18	-2.06	0.26	0.09	-3.36	0.53	0.0	1593525336.836939	22.53
-0.13	-0.12	-0.13	-0.75	-0.8	0.66	0.65	0.0	-0.18	-2.05	0.61	0.11	-3.37	0.34	0.0	1593525336.8672087	22.26
-0.29	-0.12	-0.12	-0.75	-0.81	0.65	0.66	0.0	-0.18	-1.91	0.72	0.06	-3.24	0.49	0.0	1593525336.897199	23.33
-0.14	-0.12	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.17	-2.02	0.5	-0.03	-2.99	0.43	0.0	1593525336.927787	21.99
-0.12	-0.12	-0.13	-0.75	-0.81	0.66	0.65	0.0	-0.09	-1.76	0.52	-0.15	-3.24	0.66	0.0	1593525336.9598238	22.3
-0.27	-0.12	-0.13	-0.75	-0.81	0.66	0.65	0.0	-0.08	-2.18	0.58	0.05	-3.15	0.49	0.0	1593525336.9959588	23.06
-0.18	-0.12	-0.13	-0.75	-0.8	0.66	0.64	0.0	-0.18	-2.0	0.49	0.2	-3.27	0.53	0.0	1593525337.0250332	22.29
0.12	-0.11	-0.13	-0.75	-0.81	0.65	0.64	0.0	0.09	-2.17	0.64	-0.05	-3.4	0.47	0.0	1593525337.0556738	20.88
0.17	-0.12	-0.13	-0.74	-0.81	0.66	0.65	0.0	-0.15	-1.94	0.4	0.09	-3.31	0.56	0.0	1593525337.0860493	21.59
	-0.11	-0.12	-0.75	-0.81	0.66	0.65	0.0	-0.29	-1.97	0.23	0.08	-3.5	-0.18	0.0	1593525337.1180027	22.72
-0.15	-0.12	-0.12	-0.74	-0.81	0.66	0.64	0.0	-0.06	-2.35	0.37	0.43	-3.18	-0.35	0.0	1593525337.1477876	23.5
-0.07	-0.12	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.03	-2.49	0.43	0.49	-3.28	-0.49	0.0	1593525337.186981	22.39
-0.23	-0.12	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.2	-2.27	0.46	0.14	-3.1	0.0	0.0	1593525337.2175982	23.62
-0.11	-0.12	-0.13	-0.74	-0.81	0.66	0.65	0.0	-0.08	-2.12	0.34	0.02	-3.16	0.24	0.0	1593525337.248006	22.29
-0.14	-0.13	-0.14	-0.75	-0.81	0.66	0.65	0.0	-0.08	-1.86	0.46	-0.06	-3.16	0.43	0.0	1593525337.279184	22.64
-0.34	-0.12	-0.12	-0.75	-0.81	0.66	0.64	0.0	-0.05	-2.03	0.55	-0.23	-3.28	0.41	0.0	1593525337.309378	23.9
-0.29	-0.12	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.15	-2.18	0.32	0.02	-3.37	0.49	0.0	1593525337.3447552	22.61
-0.1	-0.12	-0.13	-0.75	-0.81	0.65	0.64	0.0	-0.11	-1.88	0.46	0.12	-3.31	0.46	0.0	1593525337.3804789	22.33
-0.26	-0.12	-0.13	-0.75	-0.8	0.66	0.64	0.0	-0.18	-2.05	0.53	-0.06	-3.1	0.5	0.0	1593525337.411087	23.56
-0.41	-0.12	-0.12	-0.74	-0.81	0.66	0.65	0.0	-0.18	-1.79	0.4	-0.17	-3.36	0.61	0.0	1593525337.4435503	23.51
-0.4	-0.12	-0.12	-0.75	-0.81	0.65	0.66	0.0	-0.09	-2.24	0.5	0.02	-3.18	0.55	0.0	1593525337.472095	23.12
-0.48	-0.13	-0.13	-0.75	-0.81	0.66	0.64	0.0	-0.31	-2.15	0.56	-0.21	-3.19	0.67	0.0	1593525337.5040874	23.26
-0.35	-0.13	-0.12	-0.75	-0.8	0.66	0.66	0.0	0.0	-1.98	0.47	0.09	-3.34	0.53	0.0	1593525337.5336807	22.38
-0.38	-0.12	-0.13	-0.75	-0.8	0.65	0.64	0.0	-0.18	-1.77	0.4	0.02	-3.28	0.73	0.0	1593525337.5650043	22.81
-0.37	-0.12	-0.13	-0.75	-0.81	0.66	0.65	0.0	-0.2	-1.51	0.58	-0.32	-3.33	1.05	0.0	1593525337.5958755	22.95
-0.37	-0.12	-0.13	-0.75	-0.81	0.64	0.65	0.0	-0.11	-1.63	0.37	-0.38	-3.16	0.96	0.0	1593525337.6262734	23.46
-0.36	-0.12	-0.13	-0.75	-0.81	0.66	0.64	0.0	-0.15	-1.47	0.55	-0.24	-3.27	1.22	0.0	1593525337.6572864	23.19
-0.12	-0.13	-0.13	-0.75	-0.81	0.66	0.65	0.0	-0.2	-1.53	0.52	-0.31	-3.27	1.66	0.0	1593525337.6876426	21.79
-0.21	-0.12	-0.14	-0.75	-0.81	0.65	0.64	0.0	-0.21	-1.86	0.43	0.06	-2.99	0.53	0.0	1593525337.7182934	22.38
