aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	eps	f0	f1	f2	f3	p0	p1	p2	p3	p4	p5	p6	p7	r0	r1	r2	r3	r4	r5	r6	r7	time	u0	u1	u2	u3	u4	u5	u6	u7	x0	x1	x2	x3	x4	x5	x6	x7	y0	y1	y2	y3	y4	y5	y6	y7
-3.2	76.7								0	0	0	0	0.01	0.72	0.88	0.01	0.01	0.67	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.4677324	37.76	53.56	60.21	41.96	35.69	55.1	25.0	25.0	197	157	133			92			197	235	290			293		
-3.4	73.4								0	0	0	0	0.01	0.72	0.88	0.01	0.01	0.67	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.4974186	37.72	53.56	60.46	41.93	35.65	55.23	25.0	25.0	197	157	133			92			197	235	290			293		
-3.4	73.4								0	0	0	0	0.01	0.72	0.88	0.01	0.01	0.67	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.5304203	37.52	53.86	60.6	41.91	35.62	55.31	25.0	25.0	197	157	133			92			197	235	290			293		
-3.8	74.7								0	0	0	0	0.01	0.72	0.88	0.01	0.01	0.67	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.5617669	37.46	53.9	60.71	41.88	35.58	55.42	25.0	25.0	197	158	134			92			197	235	290			293		
-4.4	74.7								0	0	0	0	0.01	0.72	0.88	0.01	0.01	0.67	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.5958676	37.41	53.94	60.52	41.88	35.55	55.54	25.0	25.0	197	157	133			92			197	235	290			293		
-4.3	75.1								0	0	0	0	0.01	0.72	0.88	0.01	0.01	0.67	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.6267798	37.55	54.08	60.58	41.83	35.52	55.62	25.0	25.0	197	157	133			91			197	235	290			293		
-4.9	75.1								0	0	0	0	0.01	0.72	0.88	0.01	0.01	0.67	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.6579072	37.54	53.91	60.76	41.8	35.5	55.7	25.0	25.0	197	158	134			92			197	235	290			293		
-4.9	75.1								0	0	0	0	0.01	0.73	0.88	0.01	0.01	0.67	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.6888518	37.51	53.78	60.78	41.77	35.46	55.69	25.0	25.0	197	158	134			92			197	235	290			293		
-4.0	75.2								0	0	0	0	0.01	0.73	0.88	0.01	0.01	0.68	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.7199955	37.48	53.76	60.86	41.75	35.43	55.49	25.0	25.0	197	157	134			91			197	235	290			293		
-3.3	75.3								0	0	0	0	0.01	0.73	0.88	0.01	0.01	0.68	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.7563388	37.44	53.81	60.84	41.72	35.39	55.22	25.0	25.0	197	157	134			91			197	236	290			293		
-3.3	75.3								0	0	0	0	0.01	0.72	0.88	0.01	0.01	0.68	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.7910655	37.41	54.05	60.9	41.69	35.36	55.22	25.0	25.0	197	157	134			91			197	236	290			293		
-2.1	75.9								0	0	0	0	0.01	0.72	0.88	0.01	0.01	0.68	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.8270795	37.37	54.32	61.01	41.66	35.32	55.17	25.0	25.0	197	157	134			91			197	235	290			292		
-2.1	75.9								0	0	0	0	0.01	0.72	0.88	0.01	0.01	0.68	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.8633108	37.34	54.23	60.97	41.63	35.29	55.03	25.0	25.0	197	157	134			91			197	235	290			292		
-4.0	78.1								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.68	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.897858	37.3	53.92	60.87	41.62	35.25	55.08	25.0	25.0	197	157	135			91			198	236	291			293		
-3.7	77.5								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.9255145	37.28	53.8	60.97	41.59	35.23	55.02	25.0	25.0	197	157	135			91			198	235	290			292		
-3.4	78.8								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.9616826	37.24	53.79	61.03	41.55	35.19	55.04	25.0	25.0	197	157	135			91			198	235	291			293		
-3.5	79.6								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174450.988221	37.08	53.99	60.91	41.67	35.16	55.08	25.0	25.0	198	157	136	45		92			198	236	291	193		293		
-3.5	79.6								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.0256715	36.98	54.18	60.98	41.74	35.13	54.95	25.0	25.0	198	157	136	45		92			198	236	291	193		293		
-3.5	79.6								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.059622	36.94	54.22	61.04	41.69	35.1	55.15	25.0	25.0	198	157	136	45		92			198	236	291	193		293		
-3.8	80.7								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.0881796	36.91	54.16	60.96	41.68	35.07	55.2	25.0	25.0	197	157	136			91			198	235	291			293		
-2.5	82.3								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.1192613	37.05	53.81	61.16	41.46	35.04	55.25	25.0	25.0	197	156	137	45		91			198	236	291	193		293		
-2.5	82.3								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.150189	37.03	53.8	61.1	41.43	35.01	55.15	25.0	25.0	197	156	137	45		91			198	236	291	193		293		
-1.1	82.6								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.1868618	36.86	53.79	61.32	41.4	34.97	55.34	25.0	25.0	197	156	137			91			198	236	291			293		
-1.1	82.6								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.214966	36.78	53.98	61.2	41.38	34.95	55.38	25.0	25.0	197	156	137			91			198	236	291			293		
-1.1	82.6								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.2470934	36.73	54.07	61.12	41.35	34.91	55.25	25.0	25.0	197	156	137			91			198	236	291			293		
-3.5	84.3								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.281935	36.82	54.3	61.14	41.32	34.87	55.32	25.0	25.0	198	157	138			92			198	235	291			293		
-3.5	84.3								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.3143573	36.84	54.2	61.18	41.29	34.85	55.46	25.0	25.0	198	157	138			92			198	235	291			293		
-3.5	84.3								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.3434281	36.82	54.0	61.22	41.27	34.82	55.5	25.0	25.0	198	157	138			92			198	235	291			293		
-2.5	86.5								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.375825	36.78	53.89	61.29	41.24	34.78	55.4	25.0	25.0	197	156	140			91			198	235	291			292		
-2.5	86.5								0	0	0	0	0.01	0.74	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.4094088	36.76	53.75	61.24	41.22	34.76	55.42	25.0	25.0	197	156	140			91			198	235	291			292		
-1.9	89.4								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.4455056	36.72	53.9	61.27	41.19	34.72	55.47	25.0	25.0	197	156	141			91			199	236	292			293		
-1.6	89.8								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.484907	36.5	53.93	61.34	41.16	34.68	55.51	25.0	25.0	198	156	141			91			199	235	292			293		
-2.1	89.8								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.5148575	36.45	53.94	61.37	41.14	34.65	55.54	25.0	25.0	198	156	141			92			199	236	292			293		
-2.0	90.0								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.5472586	36.4	53.93	61.43	41.1	34.62	55.59	25.0	25.0	198	156	140			91			199	235	291			293		
-2.0	90.0								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.5792904	36.55	53.83	61.47	41.08	34.59	55.62	25.0	25.0	198	156	140			91			199	235	291			293		
-1.7	89.6								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.619305	36.53	53.99	61.54	41.05	34.55	55.44	25.0	25.0	198	156	140			92			199	235	291			293		
-1.7	89.6								0	0	0	0	0.01	0.73	0.89	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.652896	36.62	54.01	61.6	41.02	34.51	55.37	25.0	25.0	198	156	140			92			199	235	291			293		
-1.7	89.6								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.688295	36.46	53.9	61.52	40.99	34.48	55.2	25.0	25.0	198	156	140			92			199	235	291			293		
-1.7	89.6								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.7258263	36.3	53.9	61.51	40.97	34.45	55.21	25.0	25.0	198	156	140			92			199	235	291			293		
-1.9	89.9								0	0	0	0	0.01	0.74	0.89	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.7505908	36.22	53.87	61.67	40.94	34.42	55.22	25.0	25.0	198	156	140			91			199	235	291			293		
-1.9	89.9								0	0	0	0	0.01	0.74	0.89	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.7794795	36.35	53.87	61.79	40.92	34.4	55.11	25.0	25.0	198	156	140			91			199	235	291			293		
-1.0	89.0								0	0	0	0	0.01	0.74	0.89	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.8107154	36.33	53.59	61.83	40.89	34.36	55.12	25.0	25.0	198	156	141			91			199	236	291			292		
-1.0	89.0								0	0	0	0	0.01	0.74	0.89	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.8504725	36.3	53.78	61.89	40.86	34.32	55.13	25.0	25.0	198	156	141			91			199	236	291			292		
-1.9	89.7								0	0	0	0	0.01	0.73	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.881725	36.27	54.05	61.62	40.84	34.3	55.14	25.0	25.0	198	156	140	46		91			199	235	291	193		293		
-1.7	89.1								0	0	0	0	0.01	0.73	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.9136353	36.23	54.1	61.77	40.96	34.26	54.96	25.0	25.0	198	156	140			91			199	236	291			292		
-2.1	89.2								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.9502103	36.21	54.23	61.78	40.8	34.23	54.95	25.0	25.0	198	157	141			91			199	236	291			293		
-2.1	89.2								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174451.9745402	36.18	53.97	61.7	40.77	34.21	55.09	25.0	25.0	198	157	141			91			199	236	291			293		
-2.1	89.2								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.0064611	36.14	53.65	61.75	40.74	34.17	55.28	25.0	25.0	198	157	141			91			199	236	291			293		
-2.6	89.8								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.0412037	36.12	53.62	61.78	40.72	34.14	55.3	25.0	25.0	198	157	141			91			199	236	292			293		
-2.2	89.4								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.0740538	35.92	53.58	61.77	40.7	34.12	55.32	25.0	25.0	198	157	141			91			199	236	291			293		
-2.1	89.5								0	0	0	0	0.01	0.73	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.1063874	35.85	53.93	61.81	40.66	34.08	55.34	25.0	25.0	198	156	141			91			199	236	291			292		
-2.1	89.5								0	0	0	0	0.01	0.73	0.9	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.138038	35.8	54.14	61.85	40.77	34.04	55.49	25.0	25.0	198	156	141			91			199	236	291			292		
-2.0	89.5								0	0	0	0	0.01	0.73	0.9	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.169837	35.95	54.17	62.01	40.63	34.02	55.56	25.0	25.0	198	156	141			91			199	236	292			292		
-2.2	89.6								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.206932	35.93	53.76	62.12	40.58	33.98	55.46	25.0	25.0	198	157	141			91			199	236	291			293		
-1.8	89.2								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.233436	35.9	53.68	62.15	40.56	33.95	55.6	25.0	25.0	198	157	141			91			199	236	291			292		
-2.1	89.1								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.2783713	35.67	53.66	62.07	40.53	33.91	55.64	25.0	25.0	198	157	141			91			199	236	291			293		
-2.6	89.1								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.3035688	35.63	53.95	61.87	40.55	33.89	55.66	25.0	25.0	198	157	141			91			199	236	291			293		
-2.6	89.1								0	0	0	0	0.01	0.73	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.3354008	35.6	54.13	62.01	40.63	33.86	55.5	25.0	25.0	198	157	141			91			199	236	291			293		
-2.1	89.3								0	0	0	0	0.01	0.73	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.3678565	35.74	54.2	62.1	40.47	33.83	55.39	25.0	25.0	198	156	141			91			199	236	291			292		
-2.1	89.3								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.3965085	35.72	54.08	62.31	40.44	33.8	55.38	25.0	25.0	198	156	141			91			199	236	291			292		
-2.1	89.3								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.4297302	35.7	53.75	62.36	40.42	33.77	55.21	25.0	25.0	198	156	141			91			199	236	291			292		
-2.1	89.3								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.4656665	35.66	53.53	62.23	40.4	33.74	55.2	25.0	25.0	198	156	141			91			199	236	291			292		
-2.1	89.3								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.4968777	35.64	53.64	62.11	40.37	33.71	55.2	25.0	25.0	198	156	141			91			199	236	291			292		
-2.1	89.3								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.5283618	35.6	53.98	62.09	40.34	33.67	55.2	25.0	25.0	198	156	141			91			199	236	291			292		
-2.9	89.8								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.56158	35.56	54.03	61.99	40.3	33.63	55.14	25.0	25.0	198	157	141			91			199	236	292			293		
-2.7	89.3								0	0	0	0	0.01	0.73	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.5899072	35.53	54.21	62.12	40.28	33.61	54.9	25.0	25.0	198	157	141			91			199	236	292			292		
-2.8	89.7								0	0	0	0	0.01	0.74	0.9	0.0	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.6218133	35.51	54.11	62.15	40.54	33.58	54.87	25.0	25.0	198	157	141			91			199	236	292			292		
-2.6	89.5								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.656229	35.47	53.75	62.18	40.44	33.54	54.86	25.0	25.0	198	157	141			91			199	236	292			293		
-2.6	89.5								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.7106702	35.55	53.54	62.09	40.42	33.49	55.35	25.0	25.0	198	157	141			91			199	236	292			293		
-2.6	89.6								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.73318	35.53	53.93	62.2	40.26	33.47	55.47	25.0	25.0	198	157	141			91			199	236	292			293		
-2.6	89.6								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.766203	35.51	54.03	62.26	40.19	33.44	55.49	25.0	25.0	198	157	141			91			199	236	292			293		
-2.6	89.6								0	0	0	0	0.01	0.73	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.7949297	35.35	54.23	62.29	40.15	33.4	55.54	25.0	25.0	198	157	141			91			199	236	292			293		
-2.6	89.6								0	0	0	0	0.01	0.74	0.91	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.8305662	35.18	54.13	62.06	40.13	33.38	55.55	25.0	25.0	198	157	141			91			199	236	292			293		
-2.6	89.6								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.873483	35.06	53.76	62.2	40.08	33.33	55.78	25.0	25.0	198	157	141			91			199	236	292			293		
-2.7	89.7								0	0	0	0	0.01	0.74	0.91	0.01	0.01	0.69	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.9000106	35.03	53.58	62.09	40.06	33.3	55.8	25.0	25.0	198	157	141			91			199	236	292			293		
-2.7	89.8								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.9339192	35.14	53.69	62.32	40.04	33.28	55.55	25.0	25.0	198	157	141			91			199	236	292			293		
-2.7	89.8								0	0	0	0	0.01	0.74	0.9	0.01	0.01	0.7	0.01	0.01	0.0	0.74	0.91	0.0	0.0	0.7	0.0	0.0	1553174452.9624922	35.16	54.03	62.39	40.02	33.25	55.1	25.0	25.0	198	157	141			91			199	236	292			293		
