aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	ar0	ar1	ar2	ar3	ar4	ar5	eps	f0	f1	f2	f3	pr0	pr1	pr2	pr3	pr4	pr5	time	u0	u1	u2	u3	u4	u5	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
-0.9	7.3	-5.4	5.4	5.6	5.8									1.1000000000000001	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1578583514.141151	0.0	0.0	0.0	0.0	0.0	0.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.7	7.5	-5.3	5.3	5.4	5.8									1.1000000000000001	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1578583514.246503	0.0	0.0	0.0	0.0	0.0	0.0	559	568	571	467	467	454			nan	629	553	476	628	551	472			nan
-0.7	7.5	-5.3	5.3	5.4	5.8									1.1000000000000001	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1578583514.3508346	0.0	0.0	0.0	0.0	0.0	0.0	559	568	571	467	467	454			nan	629	553	476	628	551	472			nan
-0.6	7.5	-5.5	5.5	5.6	5.7									1.1000000000000001	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1578583514.455005	0.0	0.0	0.0	0.0	0.0	0.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.6	7.5	-5.5	5.5	5.6	5.7									1.1000000000000001	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1578583514.559698	0.0	0.0	0.0	0.0	0.0	0.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.6	7.5	-5.5	5.5	5.6	5.7									1.1000000000000001	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1578583514.6655807	0.0	0.0	0.0	0.0	0.0	0.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.6	7.5	-5.5	5.5	5.6	5.7									1.1000000000000001	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1578583514.771184	0.0	0.0	0.0	0.0	0.0	0.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.6	7.5	-5.5	5.5	5.6	5.7									1.1000000000000001	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1578583514.8767505	0.0	0.0	0.0	0.0	0.0	0.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.6	7.4	-5.2	5.2	5.4	6.1									1.1000000000000001	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1578583514.981154	0.0	0.0	0.0	0.0	0.0	0.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.6	7.4	-5.2	5.2	5.4	6.1									1.1000000000000001	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1578583515.0854635	0.0	0.0	0.0	0.0	0.0	0.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.6	7.4	-5.2	5.2	5.4	6.1									1.1000000000000001	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1578583515.1901762	0.0	0.0	0.0	0.0	0.0	0.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.6	7.4	-5.2	5.2	5.4	6.1									1.1000000000000001	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583515.2953446	66.0	18.0	0.0	54.0	63.0	22.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.7	7.4	-5.1	5.1	5.2	6.2									1.1000000000000001	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583515.4000301	66.0	18.0	0.0	54.0	63.0	22.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.7	7.4	-5.1	5.1	5.2	6.2									1.1000000000000001	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583515.504628	66.0	18.0	0.0	54.0	63.0	22.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.9	7.7	-5.3	5.3	5.7	5.9									1.1000000000000001	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583515.6091404	66.0	18.0	0.0	54.0	63.0	22.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.9	7.7	-5.3	5.3	5.7	5.9									1.1000000000000001	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583515.7133532	66.0	18.0	0.0	54.0	63.0	22.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.8	7.3	-5.4	5.4	5.7	5.8									1.1000000000000001	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583515.8181129	66.0	18.0	0.0	54.0	63.0	22.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.8	7.3	-5.4	5.4	5.7	5.8									1.1000000000000001	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583515.9225113	66.0	18.0	0.0	54.0	63.0	22.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.8	7.3	-5.4	5.4	5.7	5.8									1.1000000000000001	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583516.0272	66.0	18.0	0.0	54.0	63.0	22.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
-0.8	7.3	-5.4	5.4	5.7	5.8									1.1000000000000001	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583516.1332674	66.0	18.0	0.0	54.0	63.0	22.0	559	568	571	467	467	454			nan	630	553	476	628	551	472			nan
13.4	10.3	-8.5	8.5	15.7	nan									2.2999999999999998	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583516.237945	66.0	18.0	0.0	54.0	63.0	22.0	564	568	575	465	467	nan			nan	629	554	476	628	550	nan			nan
13.4	10.3	-8.5	8.5	15.7	nan									2.2999999999999998	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583516.3426406	66.0	18.0	0.0	54.0	63.0	22.0	564	568	575	465	467	nan			nan	629	554	476	628	550	nan			nan
65.5	nan	-40.4	40.4	54.6	28.3									4.7000000000000002	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583516.447277	66.0	18.0	0.0	54.0	63.0	22.0	573	565	nan	460	468	415			nan	625	555	nan	624	547	486			nan
65.5	nan	-40.4	40.4	54.6	28.3									4.7000000000000002	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583516.5520978	66.0	18.0	0.0	54.0	63.0	22.0	573	565	nan	460	468	415			nan	625	555	nan	624	547	486			nan
74.2	30.8	-65.9	65.9	70.9	26.2									10.199999999999999	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583516.6570492	66.0	18.0	0.0	54.0	63.0	22.0	550	558	618	463	469	407			nan	630	562	517	622	546	493			nan
74.2	30.8	-65.9	65.9	70.9	26.2									10.199999999999999	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583516.7618864	66.0	18.0	0.0	54.0	63.0	22.0	550	558	618	463	469	407			nan	630	562	517	622	546	493			nan
74.2	30.8	-65.9	65.9	70.9	26.2									10.199999999999999	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583516.866618	66.0	18.0	0.0	54.0	63.0	22.0	550	558	618	463	469	407			nan	630	562	517	622	546	493			nan
74.2	30.8	-65.9	65.9	70.9	26.2									10.199999999999999	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583516.9718118	66.0	18.0	0.0	54.0	63.0	22.0	550	558	618	463	469	407			nan	630	562	517	622	546	493			nan
74.2	30.8	-65.9	65.9	70.9	26.2									10.199999999999999	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583517.0760653	66.0	18.0	0.0	54.0	63.0	22.0	550	558	618	463	469	407			nan	630	562	517	622	546	493			nan
74.2	30.8	-65.9	65.9	70.9	26.2									10.199999999999999	0	0	0	0	0.66	0.18	0.0	0.54	0.63	0.22	1578583517.180601	66.0	18.0	0.0	54.0	63.0	22.0	550	558	618	463	469	407			nan	630	562	517	622	546	493			nan
