aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	eps	f0	f1	f2	f3	p0	p1	p2	p3	p4	p5	p6	r0	r1	r2	r3	r4	r5	r6	time	u0	u1	u2	u3	u4	u5	u6	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
-1.5	3.7	14.0	-14.0	7.9	8.6			181.8	0	0	0	0	0.01	0.01	0.01	0.0	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567091826.1973758	25.0	31.6	28.76	34.18	25.79	32.02	35.09	124	124	130	206	181	189			1097	378	436	494	384	439	500			455
-1.5	3.7	14.0	-14.0	7.9	8.6			181.8	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567091826.3074307	25.0	31.55	28.87	33.78	25.85	32.05	35.02	124	124	130	206	181	189			1097	378	436	494	384	439	500			455
-1.9	4.0	13.9	-13.9	8.0	8.7			181.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567091826.4187567	25.0	31.49	28.53	33.94	25.64	32.1	34.95	124	124	130	206	181	189			1097	378	435	494	384	439	500			455
-1.3	3.7								0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567091826.5287027	25.0	31.44	28.68	33.67	25.56	31.89	34.88	124	124	130	206					1097	378	436	494	384					455
-1.3	3.7								0	0	0	0	0.01	0.01	0.01	0.0	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567091826.6387482	25.0	31.39	28.34	33.97	25.48	31.82	35.0	124	124	130	206					1097	378	436	494	384					455
-1.3	3.6	13.7	-13.7	7.7	8.9			181.9	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567091826.7503095	25.0	31.3	28.49	33.78	25.55	31.76	34.75	124	124	130	206	181	189			1097	378	436	494	384	439	500			455
-1.3	3.6	13.7	-13.7	7.7	8.9			181.9	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567091826.8592305	25.0	31.29	28.26	33.54	25.35	31.74	34.68	124	124	130	206	181	189			1097	378	436	494	384	439	500			455
-1.0	3.7	13.8	-13.8	7.9				181.9	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567091826.9696126	25.0	31.24	28.06	33.47	25.3	31.8	34.52	124	124	130	206	181				1097	378	436	494	384	439				455
-1.0	3.7	13.8	-13.8	7.9				181.9	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567091827.0796454	25.0	31.19	28.22	33.59	25.19	31.65	34.54	124	124	130	206	181				1097	378	436	494	384	439				455
-1.2	3.7	13.9	-13.9	7.7	9.1			181.8	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567091827.1903646	25.0	31.13	28.01	33.36	25.29	31.6	34.47	124	124	130	206	181	189			1097	378	436	494	384	439	500			455
