aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	ar0	ar1	ar2	ar3	ar4	ar5	eps	f0	f1	f2	f3	pr0	pr1	pr2	pr3	pr4	pr5	time	u0	u1	u2	u3	u4	u5	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
26.7	5.9	-37.2	37.2	33.6	-8.2									9.8	1	0	0	1	0.41	0.0	0.0	0.44	0.33	0.0	1588767381.8996456	37.27	0.0	0.0	40.0	30.0	0.0	436	457	493	354	359	344			nan	606	532	461	594	515	439			nan
26.9	5.8	-37.4	37.4	33.7	-8.3									9.8	1	0	0	1	0.41	0.0	0.0	0.44	0.33	0.0	1588767382.0054836	37.27	0.0	0.0	40.0	30.0	0.0	436	457	493	354	359	344			nan	606	532	461	594	515	439			nan
26.9	5.8	-37.4	37.4	33.7	-8.3									9.8	1	0	0	1	0.41	0.0	0.0	0.44	0.33	0.0	1588767382.1108599	37.27	0.0	0.0	40.0	30.0	0.0	436	457	493	354	359	344			nan	606	532	461	594	515	439			nan
26.7	6.0	-36.9	36.9	33.5	-7.9									9.8	1	0	0	1	0.41	0.0	0.0	0.44	0.33	0.0	1588767382.2172391	37.27	0.0	0.0	40.0	30.0	0.0	436	457	493	354	359	344			nan	606	532	461	594	515	439			nan
26.7	6.0	-36.9	36.9	33.5	-7.9									9.8	1	0	0	1	0.41	0.0	0.0	0.44	0.33	0.0	1588767382.3228812	37.27	0.0	0.0	40.0	30.0	0.0	436	457	493	354	359	344			nan	606	532	461	594	515	439			nan
26.7	6.0	-36.9	36.9	33.5	-7.9									9.8	1	0	0	1	0.41	0.0	0.0	0.44	0.33	0.0	1588767382.4287465	37.27	0.0	0.0	40.0	30.0	0.0	436	457	493	354	359	344			nan	606	532	461	594	515	439			nan
26.7	6.0	-36.9	36.9	33.5	-7.9									9.8	1	0	0	1	0.41	0.0	0.0	0.44	0.33	0.0	1588767382.5364192	37.27	0.0	0.0	40.0	30.0	0.0	436	457	493	354	359	344			nan	606	532	461	594	515	439			nan
26.5	6.2	-36.5	36.5	33.2	-7.8									9.8	1	0	0	1	0.41	0.0	0.0	0.44	0.33	0.0	1588767382.641871	37.27	0.0	0.0	40.0	30.0	0.0	436	457	493	354	359	344			nan	606	532	461	594	515	439			nan
26.5	6.2	-36.5	36.5	33.2	-7.8									9.8	1	0	0	1	0.41	0.0	0.0	0.44	0.33	0.0	1588767382.7471683	37.27	0.0	0.0	40.0	30.0	0.0	436	457	493	354	359	344			nan	606	532	461	594	515	439			nan
26.5	6.1	-37.0	37.0	33.4	-8.1									9.8	1	0	0	1	0.41	0.0	0.0	0.44	0.33	0.0	1588767382.8532457	37.27	0.0	0.0	40.0	30.0	0.0	436	457	493	354	359	344			nan	606	532	461	594	515	439			nan
