aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
-4.48	-0.13	-0.07	-0.75	-0.78	0.66	0.7	0.0	-0.18	-1.66	0.63	-0.41	-3.31	0.58	0.0	1593532950.3662848	32.06
-4.6	-0.13	-0.07	-0.75	-0.78	0.66	0.69	0.0	-0.18	-1.88	0.73	-0.06	-3.3	0.99	0.0	1593532950.3970802	32.76
-4.41	-0.13	-0.08	-0.74	-0.77	0.65	0.69	0.0	-0.08	-1.91	0.67	0.03	-3.42	1.08	0.0	1593532950.4302905	30.75
-4.44	-0.13	-0.07	-0.74	-0.78	0.65	0.69	0.0	-0.17	-1.6	0.63	-0.11	-3.28	1.16	0.0	1593532950.458569	32.09
-4.45	-0.13	-0.07	-0.74	-0.78	0.65	0.69	0.0	-0.03	-1.74	0.7	-0.5	-3.36	0.82	0.0	1593532950.4916134	33.29
-4.39	-0.12	-0.07	-0.75	-0.78	0.65	0.7	0.0	-0.02	-1.73	0.6	-0.12	-3.15	1.28	0.0	1593532950.5256438	32.61
-4.43	-0.13	-0.07	-0.75	-0.78	0.65	0.7	0.0	-0.29	-1.89	0.66	-0.29	-3.28	1.11	0.0	1593532950.5566623	33.35
-4.52	-0.13	-0.07	-0.75	-0.78	0.65	0.69	0.0	-0.05	-1.74	0.52	-0.02	-3.13	1.1	0.0	1593532950.5873263	34.49
-4.46	-0.13	-0.07	-0.75	-0.77	0.65	0.7	0.0	-0.18	-1.62	0.5	0.15	-3.47	1.48	0.0	1593532950.6176353	33.79
-4.29	-0.13	-0.08	-0.74	-0.78	0.65	0.7	0.0	-0.09	-2.17	0.61	0.49	-3.22	1.33	0.0	1593532950.6485288	33.71
-4.15	-0.12	-0.08	-0.75	-0.77	0.65	0.7	0.0	-0.14	-1.85	0.43	-0.14	-3.22	1.25	0.0	1593532950.6878946	33.36
-4.38	-0.13	-0.07	-0.75	-0.78	0.65	0.7	0.0	0.05	-1.79	0.53	-0.26	-3.25	0.84	0.0	1593532950.7190344	35.56
-4.33	-0.13	-0.08	-0.74	-0.78	0.66	0.7	0.0	-0.14	-1.56	0.55	-0.35	-3.47	0.58	0.0	1593532950.7511857	34.96
-4.44	-0.12	-0.08	-0.76	-0.77	0.66	0.7	0.0	0.0	-1.94	0.64	-0.05	-3.25	0.63	0.0	1593532950.7799494	35.81
-4.39	-0.13	-0.07	-0.75	-0.78	0.66	0.7	0.0	0.02	-1.76	0.72	-0.05	-3.24	0.66	0.0	1593532950.8118873	35.78
-4.27	-0.12	-0.07	-0.75	-0.78	0.64	0.7	0.0	-0.03	-1.77	0.66	0.52	-3.22	2.05	0.0	1593532950.8412554	35.05
-4.2	-0.13	-0.08	-0.75	-0.77	0.66	0.7	0.0	-0.23	-1.89	0.84	0.27	-3.36	0.72	0.0	1593532950.8716795	35.31
-4.33	-0.12	-0.08	-0.74	-0.78	0.65	0.7	0.0	-0.31	-2.02	0.5	-0.27	-3.28	0.78	0.0	1593532950.9033418	36.66
-4.18	-0.13	-0.08	-0.75	-0.78	0.64	0.7	0.0	-0.09	-1.92	0.52	0.27	-3.3	1.76	0.0	1593532950.9399302	36.3
-4.3	-0.13	-0.07	-0.75	-0.78	0.66	0.7	0.0	-0.03	-1.66	0.66	-0.35	-3.33	1.08	0.0	1593532950.9722896	37.72
-4.11	-0.13	-0.07	-0.75	-0.77	0.66	0.7	0.0	-0.18	-1.65	0.76	-0.21	-3.05	1.21	0.0	1593532951.001868	36.11
-3.97	-0.13	-0.08	-0.74	-0.78	0.65	0.7	0.0	-0.12	-1.45	0.53	-0.21	-3.3	1.42	0.0	1593532951.0329928	36.27
-3.99	-0.13	-0.09	-0.75	-0.77	0.65	0.7	0.0	-0.18	-1.85	0.72	-0.23	-3.37	0.47	0.0	1593532951.0625305	37.06
-3.95	-0.13	-0.07	-0.74	-0.78	0.65	0.71	0.0	0.02	-1.85	0.69	-0.21	-3.27	1.34	0.0	1593532951.0932148	38.21
-3.86	-0.13	-0.08	-0.75	-0.77	0.66	0.7	0.0	-0.18	-1.36	0.78	-0.98	-3.31	1.37	0.0	1593532951.123986	37.32
-3.89	-0.13	-0.08	-0.75	-0.78	0.65	0.7	0.0	-0.14	-1.8	0.46	0.32	-3.21	2.37	0.0	1593532951.1551306	37.85
-3.86	-0.13	-0.08	-0.75	-0.78	0.65	0.7	0.0	-0.2	-1.8	0.37	0.0	-3.42	1.73	0.0	1593532951.1850634	37.85
-3.77	-0.13	-0.09	-0.75	-0.77	0.65	0.7	0.0	-0.14	-2.11	0.64	0.17	-3.27	1.24	0.0	1593532951.2155542	37.34
-3.84	-0.13	-0.08	-0.75	-0.78	0.65	0.7	0.0	-0.09	-1.86	0.6	-0.46	-3.37	1.08	0.0	1593532951.2471755	38.75
-3.83	-0.13	-0.08	-0.75	-0.77	0.66	0.7	0.0	-0.02	-2.09	0.82	-0.06	-3.34	1.01	0.0	1593532951.2774148	38.76
-3.96	-0.13	-0.07	-0.75	-0.77	0.66	0.69	0.0	-0.24	-1.63	0.34	-0.4	-3.33	1.15	0.0	1593532951.3089476	39.91
-3.78	-0.13	-0.08	-0.75	-0.77	0.66	0.69	0.0	-0.06	-1.48	0.58	-0.15	-3.15	1.19	0.0	1593532951.337805	38.48
-3.77	-0.13	-0.08	-0.75	-0.77	0.66	0.71	0.0	0.03	-1.73	0.79	-0.08	-3.24	1.31	0.0	1593532951.368485	39.46
-3.82	-0.13	-0.08	-0.74	-0.77	0.66	0.7	0.0	-0.17	-1.94	0.73	-0.03	-3.3	1.47	0.0	1593532951.3991182	39.94
-3.89	-0.13	-0.08	-0.75	-0.77	0.66	0.7	0.0	-0.02	-2.02	0.44	0.08	-3.3	2.02	0.0	1593532951.4292946	39.88
-3.77	-0.13	-0.08	-0.75	-0.78	0.66	0.7	0.0	-0.15	-1.11	0.66	-0.63	-3.18	1.3	0.0	1593532951.4599395	39.41
-3.81	-0.13	-0.08	-0.75	-0.77	0.66	0.69	0.0	-0.05	-2.27	0.66	0.0	-3.48	1.21	0.0	1593532951.4929388	40.15
-3.79	-0.13	-0.08	-0.75	-0.77	0.66	0.69	0.0	-0.03	-1.82	0.5	-0.69	-3.3	0.15	0.0	1593532951.5270922	40.63
