aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
-4.76	-0.12	-0.06	-0.75	-0.78	0.66	0.69	0.0	-0.11	-2.12	0.47	0.02	-3.34	0.31	0.0	1593533608.2974546	0.0
-4.91	-0.12	-0.06	-0.75	-0.78	0.65	0.7	0.0	-0.23	-2.0	0.43	0.17	-3.19	0.32	0.0	1593533608.3278694	0.0
-4.88	-0.13	-0.07	-0.75	-0.78	0.65	0.69	0.0	-0.08	-2.02	0.55	0.14	-3.24	0.15	0.0	1593533608.3593879	0.0
-4.81	-0.12	-0.06	-0.75	-0.78	0.65	0.69	0.0	-0.14	-1.79	0.6	0.08	-3.24	0.38	0.0	1593533608.3894486	0.0
-4.82	-0.12	-0.06	-0.75	-0.79	0.65	0.69	0.0	-0.2	-2.12	0.47	-0.14	-3.36	0.34	0.0	1593533608.4202585	0.0
-4.57	-0.12	-0.07	-0.74	-0.78	0.66	0.7	0.0	-0.08	-2.06	0.6	0.09	-3.42	0.23	0.0	1593533608.4532554	0.0
-4.57	-0.13	-0.06	-0.75	-0.78	0.66	0.69	0.0	-0.27	-1.97	0.46	-0.03	-3.28	0.4	0.0	1593533608.488698	0.0
-4.43	-0.12	-0.07	-0.75	-0.78	0.66	0.7	0.0	-0.14	-1.97	0.52	-0.03	-3.21	0.23	0.0	1593533608.5192163	0.0
-4.39	-0.12	-0.06	-0.75	-0.78	0.65	0.69	0.0	-0.15	-2.05	0.52	-0.08	-3.1	0.29	0.0	1593533608.5507202	0.0
-4.59	-0.12	-0.06	-0.75	-0.78	0.66	0.69	0.0	-0.31	-1.79	0.49	0.14	-3.18	0.29	0.0	1593533608.5804815	0.0
-4.86	-0.12	-0.06	-0.75	-0.78	0.66	0.69	0.0	-0.14	-2.02	0.53	0.24	-3.28	0.47	0.0	1593533608.6126215	0.0
-4.71	-0.12	-0.06	-0.74	-0.78	0.67	0.7	0.0	-0.2	-2.23	0.5	0.18	-3.34	0.24	0.0	1593533608.6414669	0.0
