aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	eps	f0	f1	f2	f3	p0	p1	p2	p3	p4	p5	p6	p7	r0	r1	r2	r3	r4	r5	r6	r7	time	u0	u1	u2	u3	u4	u5	u6	u7	x0	x1	x2	x3	x4	x5	x6	x7	y0	y1	y2	y3	y4	y5	y6	y7
4.8	9.3	4.6	-4.6	6.1	4.1			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.5900843	25.27	28.47	25.84	27.53	25.0	32.49	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
5.2	9.3	4.6	-4.6	6.1	4.0			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.6209073	25.25	28.3	25.81	27.5	25.0	32.48	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
5.2	9.3	4.6	-4.6	6.1	4.0			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.6535323	25.21	28.22	25.75	27.46	25.0	32.46	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
5.0	9.3	3.8	-3.8	6.9	3.3			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.6879957	25.17	28.22	25.7	27.42	25.0	32.43	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
4.9	9.3	4.6	-4.6	6.1	4.2			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.7223148	25.14	28.29	25.67	27.57	25.0	32.42	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
4.7	9.5	4.6	-4.6	6.3	3.9			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.7539816	25.11	28.1	25.62	27.56	25.0	32.4	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
4.8	9.3	4.7	-4.7	6.1	4.0			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.7889712	25.08	28.07	25.58	27.53	25.0	32.38	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
4.8	9.3	4.7	-4.7	6.1	4.0			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.8157108	25.05	28.04	25.55	27.34	25.0	32.37	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
5.2	9.3	4.6	-4.6	6.1	4.1			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.8517792	25.02	28.0	25.5	27.28	25.0	32.34	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
5.2	9.3	4.6	-4.6	6.2	4.0			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.884436	25.0	27.99	25.45	27.24	25.0	32.32	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
5.0	9.3	4.6	-4.6	6.1	4.1			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.9215972	25.0	27.95	25.4	27.33	25.0	32.3	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
4.9	9.5	4.5	-4.5	6.4	3.8			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.9541848	25.0	28.06	25.36	27.18	25.0	32.29	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
4.9	9.5	4.5	-4.5	6.4	3.8			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485954.983701	25.0	27.85	25.31	27.13	25.0	32.26	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
5.1	9.3	4.7	-4.7	6.1	4.0			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485955.0169442	25.0	27.82	25.28	27.1	25.0	32.25	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
5.1	9.3	4.7	-4.7	6.1	4.0			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485955.0500734	25.0	27.77	25.26	27.06	25.0	32.23	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
5.2	9.3	4.6	-4.6	6.1	4.2			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485955.0831478	25.0	27.78	25.18	27.02	25.0	32.2	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
5.2	9.3	4.6	-4.6	6.1	4.2			2.8999999999999773	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485955.1133442	25.0	27.75	25.0	26.99	25.0	32.19	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
5.3	9.3	4.4	-4.4	6.3	3.8			3.0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1550485955.1478016	25.0	27.8	25.09	26.96	25.0	32.17	25.0	25.0	190	184	186	79	91	85			200	282	366	203	287	370		
