aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	eps	f0	f1	f2	f3	p0	p1	p2	p3	p4	p5	p6	r0	r1	r2	r3	r4	r5	r6	time	u0	u1	u2	u3	u4	u5	u6	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
									0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705711.0493865	25.0	25.03	25.0	28.97	25.0	26.26	25.0		154							1158		432							72
									0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705711.159501	25.0	25.0	25.0	29.05	25.0	26.22	25.0		154							1158		432							72
									0	0	0	0	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705711.2700808	25.0	25.09	25.0	28.87	25.0	26.18	25.0		154							1158		432							72
		10.4	-10.4					182.0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705711.381001	25.0	25.04	25.0	28.95	25.0	26.13	25.0		154			213				1158		432			434				72
		10.4	-10.4					182.0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705711.488613	25.0	25.0	25.0	28.76	25.0	26.09	25.0		154			213				1158		432			434				72
									0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705711.5959077	25.0	25.0	25.0	28.68	25.0	26.25	25.0		154							1158		432							72
									0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705711.703358	25.0	25.0	25.0	28.61	25.0	26.02	25.0		154							1158		432							72
									0	0	0	0	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705711.8159933	25.0	25.0	25.0	28.57	25.0	25.98	25.0		154							1158		432							72
									0	0	0	0	0.01	0.0	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705711.9219599	25.0	25.0	25.0	28.51	25.0	25.94	25.0		154							1158		432							72
		10.2	-10.2					182.0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705712.0305946	25.0	25.0	25.0	28.49	25.0	25.9	25.0		154			212				1158		432			434				72
		10.2	-10.2					182.0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705712.1376548	25.0	25.0	25.0	28.44	25.0	25.86	25.0		154			212				1158		432			434				72
		10.3	-10.3					182.0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705712.243748	25.0	25.0	25.0	28.39	25.0	25.83	25.0		154			213				1158		432			434				72
		10.3	-10.3					182.0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705712.3503458	25.0	25.0	25.0	28.3	25.0	25.79	25.0		154			213				1158		432			434				72
		10.4	-10.4					182.0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705712.4562778	25.0	25.0	25.0	28.27	25.0	25.8	25.0		154			213				1158		432			434				72
		10.4	-10.4					182.0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705712.5665212	25.0	25.0	25.0	28.25	25.0	25.75	25.0		154			213				1158		432			434				72
		10.3	-10.3					182.0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705712.6738791	25.0	25.0	25.0	28.38	25.0	25.72	25.0		154			213				1158		432			434				72
		10.3	-10.3					182.0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705712.7819314	25.0	25.0	25.0	28.22	25.0	25.7	25.0		154			213				1158		432			434				72
