aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
-3.32	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	0.03	-2.35	0.49	0.03	-3.37	0.61	0.0	1593530658.7072966	16.68
-3.24	-0.12	-0.08	-0.75	-0.8	0.65	0.66	0.0	-0.18	-2.6	0.56	-0.73	-3.36	1.68	0.0	1593530658.7357504	14.86
-3.11	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.05	-1.76	0.7	-0.11	-3.53	0.26	0.0	1593530658.7677972	14.76
-3.27	-0.12	-0.09	-0.75	-0.8	0.65	0.65	0.0	-0.02	-1.08	0.52	0.61	-3.33	1.62	0.0	1593530658.79732	17.38
-3.24	-0.12	-0.08	-0.75	-0.82	0.65	0.65	0.0	-0.21	-1.21	0.18	1.24	-3.15	1.51	0.0	1593530658.8283107	17.37
-3.03	-0.11	-0.09	-0.74	-0.81	0.65	0.66	0.0	0.18	-2.09	0.6	0.26	-3.16	0.2	0.0	1593530658.861669	13.37
-3.14	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.18	-1.88	0.69	-0.23	-3.36	0.27	0.0	1593530658.891291	17.11
-3.19	-0.12	-0.09	-0.74	-0.81	0.65	0.65	0.0	-0.14	-1.91	0.49	-0.09	-3.47	0.72	0.0	1593530658.9216325	14.29
-3.19	-0.12	-0.08	-0.74	-0.81	0.66	0.66	0.0	0.05	-1.77	0.58	-0.12	-3.59	0.6	0.0	1593530658.9519782	16.32
-3.03	-0.12	-0.09	-0.74	-0.81	0.66	0.65	0.0	-0.03	-1.48	0.43	-0.4	-3.3	0.56	0.0	1593530658.983426	15.04
-3.08	-0.11	-0.09	-0.75	-0.81	0.66	0.66	0.0	0.03	-2.35	0.52	-0.08	-3.28	0.38	0.0	1593530659.0139406	16.51
-2.97	-0.12	-0.08	-0.75	-0.82	0.64	0.66	0.0	-0.15	-1.97	0.61	-0.21	-3.22	0.35	0.0	1593530659.052244	16.87
-2.87	-0.11	-0.09	-0.74	-0.81	0.66	0.66	0.0	-0.26	-2.0	0.29	-0.06	-3.27	0.35	0.0	1593530659.0829086	14.65
-3.05	-0.12	-0.08	-0.75	-0.81	0.65	0.66	0.0	-0.06	-2.09	0.18	0.0	-3.3	0.24	0.0	1593530659.1134744	17.82
-3.09	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.09	-2.05	0.41	-0.06	-3.25	0.35	0.0	1593530659.1464522	16.35
-3.19	-0.12	-0.09	-0.75	-0.81	0.65	0.65	0.0	0.15	-1.92	0.35	-0.11	-3.19	0.49	0.0	1593530659.1746547	17.37
-3.38	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	0.0	-2.18	0.52	0.23	-3.33	0.35	0.0	1593530659.2077107	16.87
-3.47	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.12	-2.09	0.37	0.0	-3.22	0.4	0.0	1593530659.235885	18.03
-3.33	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.38	-2.0	0.46	-0.02	-3.19	0.55	0.0	1593530659.26794	15.64
-3.39	-0.12	-0.08	-0.74	-0.8	0.65	0.66	0.0	-0.08	-2.21	0.5	0.0	-3.28	0.53	0.0	1593530659.297992	17.93
-3.16	-0.12	-0.09	-0.75	-0.81	0.66	0.66	0.0	-0.37	-2.37	0.43	-0.15	-3.18	0.64	0.0	1593530659.3297973	15.94
-3.04	-0.11	-0.08	-0.75	-0.81	0.65	0.66	0.0	-0.09	-2.27	0.56	-0.08	-3.16	0.78	0.0	1593530659.3582776	15.71
-3.19	-0.12	-0.08	-0.75	-0.8	0.66	0.65	0.0	0.05	-0.17	0.44	-0.49	-3.13	2.31	0.0	1593530659.391072	19.78
-3.11	-0.12	-0.08	-0.74	-0.81	0.65	0.65	0.0	-0.29	-2.84	0.37	-0.2	-3.47	0.72	0.0	1593530659.420415	15.78
-3.08	-0.12	-0.09	-0.75	-0.81	0.66	0.66	0.0	-0.12	-1.85	0.37	-0.52	-3.16	0.7	0.0	1593530659.4566991	16.92
-3.25	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.02	-1.6	0.66	-0.46	-3.45	0.26	0.0	1593530659.487243	17.42
-3.15	-0.12	-0.09	-0.75	-0.81	0.65	0.66	0.0	-0.26	-2.49	0.47	0.24	-3.24	0.56	0.0	1593530659.5175333	16.3
-3.23	-0.12	-0.08	-0.75	-0.81	0.65	0.66	0.0	-0.15	-2.09	0.41	-0.03	-3.28	0.26	0.0	1593530659.5494113	18.5
-3.13	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.14	-2.15	0.58	0.44	-2.92	0.6	0.0	1593530659.579041	16.24
-3.21	-0.12	-0.08	-0.76	-0.81	0.65	0.65	0.0	-0.18	-2.2	0.35	0.15	-3.48	0.55	0.0	1593530659.610087	18.19
-3.3	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	0.02	-1.97	0.55	0.27	-3.27	0.53	0.0	1593530659.6496024	19.28
-3.25	-0.12	-0.08	-0.74	-0.81	0.66	0.65	0.0	-0.14	-1.79	0.52	0.17	-3.21	0.52	0.0	1593530659.6816754	17.07
-3.21	-0.12	-0.08	-0.74	-0.81	0.65	0.66	0.0	-0.02	-1.95	0.24	0.2	-3.37	0.55	0.0	1593530659.7115953	17.58
-3.14	-0.12	-0.08	-0.75	-0.81	0.65	0.66	0.0	-0.17	-1.89	0.73	0.0	-3.24	0.78	0.0	1593530659.741319	17.05
-3.18	-0.12	-0.09	-0.74	-0.81	0.65	0.65	0.0	-0.23	-2.03	0.44	-0.09	-3.25	0.67	0.0	1593530659.7719269	18.34
-3.17	-0.12	-0.09	-0.75	-0.81	0.65	0.65	60.0	-0.29	-2.11	0.52	0.05	-3.37	0.93	0.0	1593530659.8026242	100
-3.11	-0.11	-0.08	-0.75	-0.81	0.65	0.66	60.0	-0.14	-2.34	0.63	-0.2	-3.44	0.7	0.0	1593530659.835115	100
-2.65	-0.12	-0.08	-0.75	-0.81	0.66	0.65	60.0	-0.09	-3.18	0.95	-1.89	-3.25	4.7	0.0	1593530659.8648157	100
-2.72	-0.11	-0.09	-0.75	-0.82	0.65	0.66	60.0	0.09	-1.25	1.31	-1.65	-3.51	5.98	0.0	1593530659.8965893	100
-2.79	-0.12	-0.09	-0.75	-0.82	0.66	0.65	60.0	0.05	0.7	2.02	-0.98	-3.45	6.09	0.0	1593530659.9260283	100
-2.49	-0.12	-0.11	-0.75	-0.82	0.64	0.65	60.0	-0.12	4.31	1.59	-1.88	-3.76	13.73	0.0	1593530659.9575179	100
-1.9	-0.12	-0.1	-0.74	-0.84	0.66	0.66	60.0	0.29	6.15	4.09	-5.39	-3.92	19.95	0.0	1593530659.987714	100
-1.73	-0.12	-0.12	-0.75	-0.87	0.66	0.67	60.0	0.21	22.15	5.1	-10.05	-3.92	50.03	0.0	1593530660.0190637	100
-1.1	-0.12	-0.07	-0.76	-0.79	0.66	0.65	60.0	0.11	31.66	3.88	-4.03	-5.1	69.24	0.0	1593530660.0492384	100
-3.58	-0.14	-0.06	-0.73	-1.09	0.82	0.86	60.0	-0.03	-16.47	7.82	21.37	-5.05	89.25	0.0	1593530660.0806143	100
8.33	-0.3	-0.63	-0.73	-0.55	0.72	0.66	60.0	0.38	-28.0	-15.85	15.02	-5.6	135.66	0.0	1593530660.1102817	89.03
19.94	-0.25	-1.93	-0.8	-0.92	0.74	0.98	60.0	-0.6	-63.48	-3.71	4.75	-0.49	106.52	0.0	1593530660.1411207	68.16
19.94	0.13	-0.39	-0.83	0.17	0.68	-0.01	60.0	1.01	103.62	5.07	-32.58	-1.65	224.7	0.0	1593530660.1707375	100
33.9	-0.08	-0.29	-0.81	-0.09	0.63	0.38	60.0	0.12	57.94	-4.61	7.39	-0.47	119.37	0.0	1593530660.2014472	37.0
42.88	-0.25	-1.07	-0.74	-0.47	0.79	0.83	60.0	0.34	-23.34	-2.38	-2.73	-3.13	79.02	0.0	1593530660.2321508	65.54
13.73	-0.23	-0.37	-0.72	-0.39	0.35	0.59	60.0	0.11	-75.94	31.1	4.18	-4.55	28.7	0.0	1593530660.2628856	94.74
20.5	-0.2	-0.59	-0.78	-0.41	0.74	0.83	60.0	-0.87	0.38	4.09	15.79	-4.26	20.18	0.0	1593530660.2938209	100
21.99	-0.13	-0.46	-0.75	-0.63	0.65	0.73	60.0	-0.05	-13.21	-0.38	8.43	-3.77	11.18	0.0	1593530660.3248544	100
24.18	-0.12	-0.52	-0.75	-0.65	0.65	0.71	60.0	-0.24	-16.03	1.28	7.47	-3.57	22.27	0.0	1593530660.354617	100
24.98	-0.13	-0.4	-0.74	-0.64	0.65	0.66	60.0	-0.02	-0.75	-2.29	15.57	-3.4	74.46	0.0	1593530660.3869596	100
14.55	0.04	-0.14	-0.75	-0.54	0.56	0.4	60.0	1.01	2.06	6.63	-15.36	-0.87	97.34	0.0	1593530660.420265	100
-5.81	-0.12	0.47	-0.78	-1.1	0.66	0.84	60.0	0.21	-17.11	1.28	20.08	-1.69	103.42	0.0	1593530660.4536195	100
-11.3	-0.15	-1.33	-0.76	-0.67	0.74	1.02	60.0	-0.67	25.02	-15.19	17.73	-5.08	150.84	0.0	1593530660.4839368	100
24.68	-0.18	-1.55	-0.72	-0.32	0.74	0.73	60.0	-0.15	2.75	-2.93	-24.27	-3.3	141.59	0.0	1593530660.5145807	42.02
13.98	-0.12	0.08	-0.68	-0.8	0.66	0.73	60.0	0.02	9.91	-3.27	-25.85	-2.96	135.07	0.0	1593530660.545067	100
13.56	-0.12	0.06	-0.76	-0.45	0.64	0.76	60.0	-0.58	1.08	-0.21	-1.59	-2.61	73.69	0.0	1593530660.575149	100
32.48	-0.06	-0.64	-0.75	-0.03	0.64	0.68	60.0	-0.12	0.2	1.18	-4.53	-2.49	37.88	0.0	1593530660.6061134	37.0
43.72	-0.13	-0.65	-0.75	-0.34	0.65	0.74	60.0	0.0	-15.05	-3.21	11.92	-4.0	-4.58	0.0	1593530660.6370788	95.27
46.27	-0.12	-0.71	-0.75	-0.39	0.66	0.67	60.0	-0.2	-13.25	-0.05	13.28	-3.36	1.95	0.0	1593530660.6667225	100
49.22	-0.13	-0.67	-0.75	-0.37	0.64	0.7	60.0	0.09	-5.45	-0.63	4.11	-3.34	2.89	0.0	1593530660.698923	100
50.62	-0.13	-0.68	-0.75	-0.35	0.65	0.68	60.0	-0.24	-1.89	0.61	-1.16	-3.1	-1.3	0.0	1593530660.7292683	99.93
51.21	-0.13	-0.68	-0.75	-0.35	0.65	0.69	60.0	-0.11	-5.1	-0.35	3.22	-3.36	1.92	0.0	1593530660.7584279	100
51.84	-0.12	-0.69	-0.75	-0.38	0.66	0.69	60.0	-0.24	-3.21	0.89	0.29	-3.19	3.74	0.0	1593530660.7903066	100
52.3	-0.13	-0.68	-0.74	-0.35	0.65	0.69	60.0	-0.31	-1.85	0.75	-0.82	-3.24	4.32	0.0	1593530660.8204393	100
52.2	-0.13	-0.69	-0.75	-0.37	0.65	0.68	60.0	-0.11	0.0	1.37	-3.37	-3.48	9.21	0.0	1593530660.861296	100
52.5	-0.13	-0.69	-0.75	-0.36	0.66	0.69	60.0	-0.23	4.32	1.07	-9.27	-3.69	17.8	0.0	1593530660.89377	100
52.79	-0.12	-0.71	-0.75	-0.36	0.65	0.71	60.0	0.23	4.38	-0.41	-4.93	-3.45	31.51	0.0	1593530660.9220061	100
53.83	-0.11	-0.99	-0.75	-0.42	0.67	0.85	60.0	0.31	-9.74	1.22	18.08	-3.02	69.13	0.0	1593530660.9528434	87.46
59.6	-0.17	-1.19	-0.76	-0.31	0.78	0.73	60.0	0.35	-42.52	-1.3	25.86	-2.41	74.79	0.0	1593530660.9837298	46.73
40.93	-0.05	-0.1	-0.73	-0.6	0.6	0.69	60.0	-0.2	-3.92	1.73	-0.32	-3.08	139.05	0.0	1593530661.014207	100
51.46	-0.11	-0.9	-0.72	-0.06	0.68	0.58	60.0	-0.66	20.14	0.4	-38.35	-2.92	137.16	0.0	1593530661.0450456	37.0
75.58	-0.17	-0.54	-0.76	0.26	0.68	0.64	60.0	-0.21	-3.77	4.92	-16.56	-3.21	97.1	0.0	1593530661.076681	37.0
77.04	-0.14	-0.39	-0.74	-0.01	0.66	0.77	60.0	-0.03	-24.41	2.5	16.67	-2.06	48.52	0.0	1593530661.1070178	58.94
