aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	eps	f0	f1	f2	f3	p0	p1	p2	p3	p4	p5	p6	r0	r1	r2	r3	r4	r5	r6	time	u0	u1	u2	u3	u4	u5	u6	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
-2.6	6.7	7.5	-7.5	8.9	7.8			185.1	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568114767.6547081	30.55	34.67	34.59	29.94	25.0	35.44	25.0	166	165	154	265	243	246			1469	319	396	475	328	403	483			430
-2.5	6.5	7.3	-7.3	9.3	7.9			185.1	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568114767.7634094	30.46	34.61	34.5	29.86	25.0	35.38	25.0	166	165	154	265	243	246			1469	319	396	475	328	403	483			430
-2.5	6.5	7.3	-7.3	9.3	7.9			185.1	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568114767.8703363	30.43	34.34	34.41	29.97	25.0	35.44	25.0	166	165	154	265	243	246			1469	319	396	475	328	403	483			430
-2.7	7.1	7.3	-7.3	9.3	7.7			185.1	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568114767.9785323	30.3	34.26	34.34	29.74	25.0	35.25	25.0	166	165	155	265	243	246			1469	319	396	475	328	403	483			430
-2.7	7.1	7.3	-7.3	9.3	7.7			185.1	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568114768.0848095	30.2	34.17	34.39	29.65	25.0	35.21	25.0	166	165	155	265	243	246			1469	319	396	475	328	403	483			430
-2.5	6.5	7.4	-7.4	9.2	7.9			185.1	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568114768.1910205	30.11	34.08	34.17	29.61	25.0	35.33	25.0	166	165	155	265	243	246			1469	319	396	475	328	403	483			430
-2.5	6.5	7.4	-7.4	9.2	7.9			185.1	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568114768.2987266	30.01	34.21	34.08	29.53	25.0	35.27	25.0	166	165	155	265	243	246			1469	319	396	475	328	403	483			430
-2.5	6.6	7.4	-7.4	8.9	7.6			185.1	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568114768.4040778	29.99	33.94	34.0	29.46	25.0	35.06	25.0	166	165	154	265	243	246			1469	319	396	474	328	403	483			430
-2.5	6.6	7.4	-7.4	8.9	7.6			185.1	0	0	0	0	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568114768.514774	29.67	33.99	33.91	29.34	25.0	35.19	25.0	166	165	154	265	243	246			1469	319	396	474	328	403	483			430
-2.5	6.6	7.4	-7.4	8.9	7.6			185.1	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568114768.6267133	29.75	33.8	33.82	29.26	25.0	35.11	25.0	166	165	154	265	243	246			1469	319	396	474	328	403	483			430
-2.5	6.6	7.4	-7.4	8.9	7.6			185.1	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568114768.7337022	29.67	33.71	33.75	29.19	25.0	35.06	25.0	166	165	154	265	243	246			1469	319	396	474	328	403	483			430
-2.9	6.9	7.7	-7.7	8.9	8.1			185.1	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568114768.8418794	29.57	33.62	33.66	29.11	25.0	34.91	25.0	166	165	154	265	243	246			1469	319	396	475	328	403	483			430
