aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	eps	f0	f1	f2	f3	p0	p1	p2	p3	p4	p5	p6	p7	r0	r1	r2	r3	r4	r5	r6	r7	time	u0	u1	u2	u3	u4	u5	u6	u7	x0	x1	x2	x3	x4	x5	x6	x7	y0	y1	y2	y3	y4	y5	y6	y7
2.1	5.1	-2.6	2.6	9.9	-0.7			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.57961	28.24	29.03	28.66	30.57	25.76	34.95	25.0	25.0	139	137	137	34	40	36			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.9	-0.8			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.61067	28.21	29.0	28.63	30.54	25.73	35.06	25.0	25.0	139	137	137	34	40	36			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	10.0	-0.7			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.642797	28.19	28.97	28.6	30.52	25.61	35.07	25.0	25.0	139	137	137	35	40	36			184	267	351	190	273	358		
2.1	5.0	-2.6	2.6	9.8	-1.1			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.67669	28.16	28.94	28.57	30.49	25.64	35.02	25.0	25.0	139	137	137	34	40	35			184	267	351	190	273	358		
2.1	5.0	-2.6	2.6	9.8	-1.0			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.706277	28.14	28.91	28.54	30.46	25.65	35.04	25.0	25.0	139	137	137	34	40	35			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.9	-0.7			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.741472	28.1	28.87	28.47	30.42	25.61	35.02	25.0	25.0	139	137	137	34	40	36			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.9	-0.7			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.769512	28.07	28.84	28.46	30.39	25.59	35.02	25.0	25.0	139	137	137	34	40	36			184	267	351	190	273	358		
2.1	5.0	-2.6	2.6	9.9	-0.9			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.800235	28.06	28.82	28.45	30.38	25.57	35.02	25.0	25.0	139	137	137	34	40	36			184	267	351	190	273	358		
2.2	5.0	-2.6	2.6	9.9	-0.8			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.833963	28.02	28.79	28.42	30.35	25.43	34.87	25.0	25.0	139	137	137	34	40	36			185	267	351	190	273	358		
2.2	5.0	-2.6	2.6	9.9	-0.8			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.86673	28.0	28.75	28.38	30.31	25.38	34.99	25.0	25.0	139	137	137	34	40	36			185	267	351	190	273	358		
2.1	5.0	-2.6	2.6	9.9	-1.0			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.902587	27.97	28.72	28.35	30.28	25.37	34.85	25.0	25.0	139	137	137	34	40	35			184	267	351	190	273	358		
2.1	5.0	-2.6	2.6	9.9	-1.0			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.932687	27.95	28.69	28.32	30.29	25.55	34.96	25.0	25.0	139	137	137	34	40	35			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.9	-1.1			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.973088	27.92	28.66	28.29	30.23	25.61	34.96	25.0	25.0	139	137	137	34	40	35			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.9	-1.1			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036762.993102	27.88	28.63	28.26	30.2	25.46	34.96	25.0	25.0	139	137	137	34	40	35			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.9	-0.8			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.02417	27.87	28.74	28.23	30.17	25.57	34.95	25.0	25.0	139	137	137	35	40	36			184	267	351	190	273	358		
2.1	5.0	-2.6	2.6	10.0	-0.7			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.056531	27.84	28.58	28.2	30.15	25.38	34.94	25.0	25.0	139	137	137	35	40	36			184	267	351	190	273	358		
2.1	5.0	-2.6	2.6	10.0	-0.7			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.087579	27.81	28.53	28.17	30.12	25.34	34.93	25.0	25.0	139	137	137	35	40	36			184	267	351	190	273	358		
2.1	5.0	-2.6	2.6	10.0	-0.7			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.124808	27.78	28.5	28.11	30.08	25.18	34.92	25.0	25.0	139	137	137	35	40	36			184	267	351	190	273	358		
2.1	5.0	-2.6	2.6	10.0	-0.7			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.150704	27.77	28.48	28.1	30.06	25.25	34.91	25.0	25.0	139	137	137	35	40	36			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.9	-1.0			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.183599	27.73	28.44	28.06	30.02	25.24	34.9	25.0	25.0	139	137	137	34	40	35			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.9	-1.0			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.215244	27.7	28.41	28.03	30.0	25.22	34.85	25.0	25.0	139	137	137	34	40	35			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.9	-1.0			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.249319	27.68	28.52	28.0	29.97	25.19	34.88	25.0	25.0	139	137	137	34	40	35			184	267	351	190	273	358		
2.2	5.1	-2.6	2.6	9.9	-1.1			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.278521	27.65	28.54	27.97	29.95	25.18	34.88	25.0	25.0	139	137	137	34	40	35			185	267	351	190	273	358		
2.2	5.1	-2.6	2.6	9.9	-1.1			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.313524	27.63	28.35	27.94	29.91	25.13	34.86	25.0	25.0	139	137	137	34	40	35			185	267	351	190	273	358		
2.2	5.1	-2.6	2.6	9.9	-1.1			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.341451	27.6	28.34	27.91	29.88	25.11	34.86	25.0	25.0	139	137	137	34	40	35			185	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.9	-1.0			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.39551	27.55	28.24	28.02	29.83	25.06	34.7	25.0	25.0	139	137	137	34	40	35			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.9	-1.0			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.440126	27.5	28.18	28.0	29.77	25.01	34.82	25.0	25.0	139	137	137	34	40	35			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.8	-0.7			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.47441	27.49	28.31	27.99	29.76	25.0	34.81	25.0	25.0	139	137	137	34	40	36			184	267	351	190	273	358		
2.1	5.1	-2.6	2.6	9.9	-0.8			3.3999999999999773	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549036763.501001	27.46	28.29	27.83	29.73	25.0	34.81	25.0	25.0	139	137	137	35	40	36			184	267	351	190	273	358		
