aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	eps	f0	f1	f2	f3	p0	p1	p2	p3	p4	p5	p6	r0	r1	r2	r3	r4	r5	r6	time	u0	u1	u2	u3	u4	u5	u6	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
nan	nan	nan	nan	12.7	8.7			nan	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568901461.2001085	30.3	34.52	25.0	36.01	28.73	34.74	25.0	546	nan	546	395	410	403			nan	665	nan	452	665	557	450			nan
nan	nan	nan	nan	12.7	8.7			nan	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568901461.3064907	30.22	34.44	25.0	35.91	28.65	34.7	25.0	546	nan	546	395	410	403			nan	665	nan	452	665	557	450			nan
nan	nan	nan	nan	12.7	8.7			nan	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568901461.4134219	30.16	34.44	25.0	35.85	28.59	34.66	25.0	546	nan	546	395	410	403			nan	665	nan	452	665	557	450			nan
nan	nan	nan	nan	12.7	8.7			nan	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568901461.5192924	30.08	34.47	25.0	35.8	28.51	34.55	25.0	546	nan	546	395	410	403			nan	665	nan	452	665	557	450			nan
-2.3	4.9	nan	nan	nan	nan			nan	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568901461.6257474	30.01	34.45	25.0	35.94	28.44	34.56	25.0	547	544	546	395	nan	403			nan	665	558	452	665	nan	450			nan
-2.3	4.9	nan	nan	nan	nan			nan	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568901461.7371945	29.93	34.26	25.0	35.69	28.4	34.51	25.0	547	544	546	395	nan	403			nan	665	558	452	665	nan	450			nan
-2.3	5.0	3.3	-3.3	12.6	8.3			0.4	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568901461.8426986	29.87	34.3	25.0	35.64	28.31	34.47	25.0	547	544	546	395	410	403			nan	665	558	451	665	557	450			nan
-2.3	5.0	3.3	-3.3	12.6	8.3			0.4	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568901461.9570684	29.75	34.1	25.0	35.71	28.24	34.43	25.0	547	544	546	395	410	403			nan	665	558	451	665	557	450			nan
-1.9	4.8	3.8	-3.8	12.4	8.5			0.4	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568901462.0725281	29.71	34.06	25.0	35.65	28.15	34.38	25.0	547	544	546	395	410	403			nan	665	558	452	665	557	450			nan
-1.9	4.8	3.8	-3.8	12.4	8.5			0.4	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568901462.180892	29.67	34.13	25.0	35.49	28.12	34.36	25.0	547	544	546	395	410	403			nan	665	558	452	665	557	450			nan
