aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	eps	f0	f1	f2	f3	p0	p1	p2	p3	p4	p5	p6	r0	r1	r2	r3	r4	r5	r6	time	u0	u1	u2	u3	u4	u5	u6	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
-5.8	nan	6.7	-6.7	6.9	11.2			1.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568473229.3811967	37.66	42.38	42.91	37.63	35.19	40.3	25.0	112	117	nan	9	15	9			383	629	552	nan	625	549	469			155
-5.8	nan	6.7	-6.7	6.9	11.2			1.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.01	1568473229.4884248	37.56	42.31	42.74	37.57	35.0	40.21	25.0	112	117	nan	9	15	9			383	629	552	nan	625	549	469			155
-5.6	1.8	6.7	-6.7	6.8	11.3			1.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568473229.5953057	37.47	42.24	42.69	37.51	35.02	40.11	25.0	112	117	112	9	15	9			383	629	552	473	625	549	469			155
-5.6	1.8	6.7	-6.7	6.8	11.3			1.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568473229.7048366	37.55	42.17	42.59	37.44	34.85	40.02	25.0	112	117	112	9	15	9			383	629	552	473	625	549	469			155
-5.6	nan	6.7	-6.7	6.9	11.2			1.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568473229.8142192	37.33	42.11	42.37	37.39	34.76	39.98	25.0	112	116	nan	10	15	9			383	629	552	nan	625	549	469			155
-5.6	nan	6.7	-6.7	6.9	11.2			1.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568473229.9222124	37.21	42.04	42.52	37.32	34.67	39.9	25.0	112	116	nan	10	15	9			383	629	552	nan	625	549	469			155
-5.6	1.7	6.7	-6.7	6.8	11.4			1.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568473230.0287182	37.12	41.97	42.24	37.26	34.68	39.91	25.0	112	117	112	9	15	9			383	629	552	473	625	549	469			155
-5.6	1.7	6.7	-6.7	6.8	11.4			1.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568473230.1341379	37.04	41.92	42.34	37.21	34.54	39.69	25.0	112	117	112	9	15	9			383	629	552	473	625	549	469			155
-5.6	1.7	6.7	-6.7	6.8	11.4			1.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568473230.2403028	36.97	41.88	42.16	37.17	34.55	39.83	25.0	112	117	112	9	15	9			383	629	552	473	625	549	469			155
-5.6	1.7	6.7	-6.7	6.8	11.4			1.7	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1568473230.3490984	36.93	41.86	42.13	37.13	34.53	39.79	25.0	112	117	112	9	15	9			383	629	552	473	625	549	469			155
