aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	eps	f0	f1	f2	f3	p0	p1	p2	p3	p4	p5	p6	r0	r1	r2	r3	r4	r5	r6	time	u0	u1	u2	u3	u4	u5	u6	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
		6.3	-6.3					182.5	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705038.1739342	30.1	35.09	32.55	29.56	28.11	34.21	25.0		153			211				400		432			435				62
		6.3	-6.3					182.5	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705038.2862144	30.03	34.99	32.47	29.5	27.86	34.16	25.0		153			211				400		432			435				62
		6.3	-6.3					182.5	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705038.392759	29.96	35.0	32.55	29.45	27.79	34.13	25.0		153			211				400		432			435				62
		6.3	-6.3					182.5	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705038.499534	29.89	35.08	32.28	29.38	27.92	34.08	25.0		153			211				400		432			435				62
		6.3	-6.3					182.5	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705038.6061878	29.91	35.0	32.34	29.19	27.67	34.05	25.0		153			211				400		432			435				62
		6.3	-6.3					182.5	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705038.7127018	29.75	34.98	32.29	29.25	27.8	34.0	25.0		153			211				400		432			435				62
		6.4	-6.4					182.5	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705038.8195608	29.68	34.92	32.18	29.18	27.53	33.96	25.0		153			211				400		432			435				62
		6.4	-6.4					182.5	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705038.9252126	29.61	34.85	32.16	29.32	27.47	33.92	25.0		153			211				400		432			435				62
		6.5	-6.5					182.5	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705039.0314612	29.53	34.68	32.1	29.1	27.39	33.87	25.0		153			211				400		432			435				62
		6.5	-6.5					182.5	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705039.1368976	29.47	34.76	31.84	29.04	27.33	33.84	25.0		153			211				400		432			435				62
		6.2	-6.2					182.5	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565705039.2446585	29.39	34.73	31.96	28.97	27.39	33.79	25.0		153			211				400		432			435				62
